t3_recv,tq_dequeue,cmd_seq,t0,t1,action_type,action_data
1779561003930,1779561003946,48,1779561003916,1779561003916,delta,"0,0.05"
1779561003964,1779561004000,49,1779561003950,1779561003950,delta,"0,0.05"
1779561003998,1779561004000,50,1779561003985,1779561003985,delta,"0,0.05"
1779561004034,1779561004072,51,1779561004020,1779561004020,delta,"0,0.05"
1779561004077,1779561004127,52,1779561004063,1779561004063,delta,"0,0.05"
1779561004151,1779561004160,53,1779561004137,1779561004137,delta,"0,0.05"
1779561004154,1779561004160,54,1779561004141,1779561004141,delta,"0,0.05"
1779561004188,1779561004199,55,1779561004175,1779561004175,delta,"0,0.05"
1779561004223,1779561004253,56,1779561004209,1779561004209,delta,"0,0.05"
1779561004257,1779561004287,57,1779561004243,1779561004243,delta,"0,0.05"
1779561004291,1779561004325,58,1779561004277,1779561004277,delta,"0,0.05"
1779561004326,1779561004379,59,1779561004312,1779561004312,delta,"0,0.05"
1779561004363,1779561004379,60,1779561004349,1779561004349,delta,"0,0.05"
1779561004403,1779561004415,61,1779561004389,1779561004389,delta,"0,0.05"
1779561004438,1779561004453,62,1779561004424,1779561004424,delta,"0,0.05"
1779561004471,1779561004508,63,1779561004458,1779561004458,delta,"0,0.05"
1779561004506,1779561004508,64,1779561004492,1779561004492,delta,"0,0.05"
1779561004582,1779561004635,65,1779561004568,1779561004568,delta,"0,0.05"
1779561004586,1779561004635,66,1779561004572,1779561004572,delta,"0,0.05"
1779561004621,1779561004635,67,1779561004607,1779561004607,delta,"0,0.05"
1779561004664,1779561004669,68,1779561004650,1779561004650,delta,"0,0.05"
1779561004696,1779561004708,69,1779561004683,1779561004683,delta,"0,0.05"
1779561004730,1779561004762,70,1779561004717,1779561004717,delta,"0,0.05"
1779561004764,1779561004796,71,1779561004751,1779561004751,delta,"0,0.05"
1779561004799,1779561004834,72,1779561004786,1779561004786,delta,"0,0.05"
1779561004834,1779561004834,73,1779561004820,1779561004820,delta,"0,0.05"
1779561004869,1779561004888,74,1779561004854,1779561004855,delta,"0,0.05"
1779561004902,1779561004922,75,1779561004888,1779561004888,delta,"0,0.05"
1779561004937,1779561004960,76,1779561004923,1779561004923,delta,"0,0.05"
1779561004971,1779561005014,77,1779561004957,1779561004957,delta,"0,0.05"
1779561005005,1779561005014,78,1779561004992,1779561004992,delta,"0,0.05"
1779561005041,1779561005047,79,1779561005027,1779561005027,delta,"0,0.05"
1779561005083,1779561005086,80,1779561005069,1779561005069,delta,"0,0.05"
1779561005115,1779561005141,81,1779561005102,1779561005102,delta,"0,0.05"
1779561005158,1779561005175,82,1779561005144,1779561005144,delta,"0,0.05"
1779561005192,1779561005213,83,1779561005178,1779561005178,delta,"0,0.05"
1779561005226,1779561005267,84,1779561005213,1779561005213,delta,"0,0.05"
1779561005260,1779561005267,85,1779561005246,1779561005246,delta,"0,0.05"
1779561005295,1779561005300,86,1779561005280,1779561005280,delta,"0,0.05"
1779561005329,1779561005338,87,1779561005315,1779561005315,delta,"0,0.05"
1779561005363,1779561005394,88,1779561005349,1779561005349,delta,"0,0.05"
1779561005404,1779561005428,89,1779561005390,1779561005390,delta,"0,0.05"
1779561005447,1779561005466,90,1779561005434,1779561005434,delta,"0,0.05"
1779561005487,1779561005521,91,1779561005474,1779561005474,delta,"0,0.05"
1779561005532,1779561005554,92,1779561005518,1779561005518,delta,"0,0.05"
1779561005575,1779561005592,93,1779561005562,1779561005562,delta,"0,0.05"
1779561005609,1779561005647,94,1779561005595,1779561005595,delta,"0,0.05"
1779561005655,1779561005681,95,1779561005641,1779561005641,delta,"0,0.05"
1779561005692,1779561005720,96,1779561005679,1779561005679,delta,"0,0.05"
1779561005731,1779561005774,97,1779561005717,1779561005717,delta,"0,0.05"
1779561005769,1779561005774,98,1779561005755,1779561005755,delta,"0,0.05"
1779561005807,1779561005808,99,1779561005794,1779561005794,delta,"0,0.05"
1779561005847,1779561005901,100,1779561005833,1779561005833,delta,"0,0.05"
1779561005887,1779561005901,101,1779561005873,1779561005873,delta,"0,0.05"
1779561005932,1779561005935,102,1779561005918,1779561005918,delta,"0,0.05"
1779561005975,1779561006027,103,1779561005961,1779561005961,delta,"0,0.05"
1779561006020,1779561006027,104,1779561006005,1779561006005,delta,"0,0.05"
1779561006064,1779561006098,105,1779561006051,1779561006051,delta,"0,0.05"
1779561006108,1779561006152,106,1779561006095,1779561006095,delta,"0,0.05"
1779561006190,1779561006224,107,1779561006176,1779561006176,delta,"0,0.05"
1779561006194,1779561006224,108,1779561006180,1779561006180,delta,"0,0.05"
1779561006236,1779561006278,109,1779561006222,1779561006222,delta,"0,0.05"
1779561006281,1779561006311,110,1779561006267,1779561006267,delta,"0,0.05"
1779561006323,1779561006349,111,1779561006309,1779561006309,delta,"0,0.05"
1779561006368,1779561006403,112,1779561006355,1779561006355,delta,"0,0.05"
1779561006413,1779561006440,113,1779561006399,1779561006399,delta,"0,0.05"
1779561006454,1779561006478,114,1779561006440,1779561006440,delta,"0,0.05"
1779561006499,1779561006533,115,1779561006485,1779561006485,delta,"0,0.05"
1779561006533,1779561006533,116,1779561006519,1779561006519,delta,"0,0.05"
1779561006567,1779561006605,117,1779561006553,1779561006553,delta,"0,0.05"
1779561006611,1779561006660,118,1779561006597,1779561006597,delta,"0,0.05"
1779561006643,1779561006660,119,1779561006630,1779561006630,delta,"0,0.05"
1779561006679,1779561006695,120,1779561006665,1779561006665,delta,"0,0.05"
1779561006721,1779561006733,121,1779561006708,1779561006708,delta,"0,0.05"
1779561006754,1779561006789,122,1779561006741,1779561006741,delta,"0,0.05"
1779561006789,1779561006822,123,1779561006775,1779561006775,delta,"0,0.05"
1779561006823,1779561006860,124,1779561006809,1779561006809,delta,"0,0.05"
1779561006858,1779561006860,125,1779561006844,1779561006844,delta,"0,0.05"
1779561006894,1779561006914,126,1779561006880,1779561006880,delta,"0,0.05"
1779561006937,1779561006947,127,1779561006922,1779561006922,delta,"0,0.05"
1779561006981,1779561006986,128,1779561006967,1779561006967,delta,"0,0.05"
1779561007023,1779561007040,129,1779561007009,1779561007009,delta,"0,0.05"
1779561007069,1779561007073,130,1779561007055,1779561007055,delta,"0,0.05"
1779561007152,1779561007165,131,1779561007138,1779561007138,delta,"0,0.05"
1779561007157,1779561007165,132,1779561007143,1779561007143,delta,"0,0.05"
1779561007201,1779561007201,133,1779561007187,1779561007187,delta,"0,0.05"
1779561007243,1779561007297,134,1779561007230,1779561007230,delta,"0,0.05"
1779561007285,1779561007297,135,1779561007271,1779561007271,delta,"0,0.05"
1779561007329,1779561007331,136,1779561007316,1779561007316,delta,"0,0.05"
1779561007373,1779561007424,137,1779561007358,1779561007358,delta,"0,0.05"
1779561007415,1779561007424,138,1779561007401,1779561007401,delta,"0,0.05"
1779561007462,1779561007496,139,1779561007449,1779561007449,delta,"0,0.05"
1779561007503,1779561007551,140,1779561007489,1779561007489,delta,"0,0.05"
1779561007537,1779561007551,141,1779561007523,1779561007523,delta,"0,0.05"
1779561007572,1779561007584,142,1779561007558,1779561007558,delta,"0,0.05"
1779561007649,1779561007677,143,1779561007634,1779561007634,delta,"0,0.05"
1779561007652,1779561007677,144,1779561007638,1779561007638,delta,"0,0.05"
1779561007687,1779561007711,145,1779561007673,1779561007673,delta,"0,0.05"
1779561007730,1779561007750,146,1779561007716,1779561007716,delta,"0,0.05"
1779561007763,1779561007807,147,1779561007749,1779561007749,delta,"0,0.05"
1779561007798,1779561007807,148,1779561007784,1779561007784,delta,"0,0.05"
1779561007832,1779561007840,149,1779561007818,1779561007818,delta,"0,0.05"
1779561007866,1779561007880,150,1779561007852,1779561007852,delta,"0,0.05"
1779561007902,1779561007931,151,1779561007889,1779561007889,delta,"0,0.05"
1779561007948,1779561007965,152,1779561007934,1779561007934,delta,"0,0.05"
1779561007989,1779561008003,153,1779561007976,1779561007976,delta,"0,0.05"
1779561008035,1779561008058,154,1779561008022,1779561008022,delta,"0,0.05"
1779561008082,1779561008091,155,1779561008068,1779561008068,delta,"0,0.05"
1779561008123,1779561008131,156,1779561008109,1779561008109,delta,"0,0.05"
1779561008170,1779561008186,157,1779561008157,1779561008157,delta,"0,0.05"
1779561008256,1779561008259,158,1779561008241,1779561008241,delta,"0,0.05"
1779561008259,1779561008316,159,1779561008245,1779561008245,delta,"0,0.05"
1779561008298,1779561008316,160,1779561008285,1779561008285,delta,"0,0.05"
1779561008341,1779561008350,161,1779561008327,1779561008327,delta,"0,0.05"
1779561008387,1779561008388,162,1779561008373,1779561008373,delta,"0,0.05"
1779561008430,1779561008444,163,1779561008417,1779561008417,delta,"0,0.05"
1779561008475,1779561008478,164,1779561008461,1779561008461,delta,"0,0.05"
1779561008514,1779561008516,165,1779561008500,1779561008500,delta,"0,0.05"
1779561008548,1779561008570,166,1779561008535,1779561008535,delta,"0,0.05"
1779561008583,1779561008603,167,1779561008569,1779561008569,delta,"0,0.05"
1779561008618,1779561008642,168,1779561008604,1779561008604,delta,"0,0.05"
1779561008653,1779561008696,169,1779561008639,1779561008639,delta,"0,0.05"
1779561008695,1779561008697,170,1779561008681,1779561008681,delta,"0,0.05"
1779561008729,1779561008730,171,1779561008715,1779561008715,delta,"0,0.05"
1779561008771,1779561008823,172,1779561008758,1779561008758,delta,"0,0.05"
1779561008804,1779561008823,173,1779561008790,1779561008790,delta,"0,0.05"
1779561008838,1779561008856,174,1779561008825,1779561008825,delta,"0,0.05"
1779561008872,1779561008895,175,1779561008859,1779561008859,delta,"0,0.05"
1779561008912,1779561008949,176,1779561008898,1779561008898,delta,"0,0.05"
1779561008955,1779561008983,177,1779561008941,1779561008941,delta,"0,0.05"
1779561009000,1779561009021,178,1779561008987,1779561008987,delta,"0,0.05"
1779561009046,1779561009075,179,1779561009032,1779561009032,delta,"0,0.05"
1779561009088,1779561009113,180,1779561009074,1779561009074,delta,"0,0.05"
1779561009132,1779561009150,181,1779561009118,1779561009118,delta,"0,0.05"
1779561009177,1779561009204,182,1779561009163,1779561009163,delta,"0,0.05"
1779561009218,1779561009238,183,1779561009204,1779561009204,delta,"0,0.05"
1779561009265,1779561009276,184,1779561009251,1779561009251,delta,"0,0.05"
1779561009306,1779561009330,185,1779561009292,1779561009292,delta,"0,0.05"
1779561009351,1779561009363,186,1779561009337,1779561009337,delta,"0,0.05"
1779561009396,1779561009401,187,1779561009382,1779561009382,delta,"0,0.05"
1779561009439,1779561009457,188,1779561009425,1779561009425,delta,"0,0.05"
1779561009485,1779561009491,189,1779561009471,1779561009471,delta,"0,0.05"
1779561009528,1779561009529,190,1779561009514,1779561009514,delta,"0,0.05"
1779561009562,1779561009584,191,1779561009548,1779561009548,delta,"0,0.05"
1779561009598,1779561009618,192,1779561009584,1779561009584,delta,"0,0.05"
1779561009632,1779561009656,193,1779561009618,1779561009618,delta,"0,0.05"
1779561009674,1779561009711,194,1779561009660,1779561009660,delta,"0,0.05"
1779561009708,1779561009711,195,1779561009693,1779561009693,delta,"0,0.05"
1779561009749,1779561009785,196,1779561009735,1779561009735,delta,"0,0.05"
1779561009783,1779561009785,197,1779561009769,1779561009769,delta,"0,0.05"
1779561009817,1779561009841,198,1779561009803,1779561009803,delta,"0,0.05"
1779561009851,1779561009874,199,1779561009837,1779561009837,delta,"0,0.05"
1779561009887,1779561009912,200,1779561009872,1779561009872,delta,"0,0.05"
1779561009922,1779561009967,201,1779561009908,1779561009908,delta,"0,0.05"
1779561009968,1779561010000,202,1779561009954,1779561009954,delta,"0,0.05"
1779561010012,1779561010038,203,1779561009998,1779561009998,delta,"0,0.05"
1779561010055,1779561010092,204,1779561010041,1779561010041,delta,"0,0.05"
1779561010100,1779561010126,205,1779561010086,1779561010086,delta,"0,0.05"
1779561010145,1779561010166,206,1779561010131,1779561010131,delta,"0,0.05"
1779561010185,1779561010220,207,1779561010171,1779561010171,delta,"0,0.05"
1779561010228,1779561010253,208,1779561010214,1779561010214,delta,"0,0.05"
1779561010310,1779561010346,209,1779561010296,1779561010296,delta,"0,0.05"
1779561010313,1779561010346,210,1779561010299,1779561010299,delta,"0,0.05"
1779561010355,1779561010384,211,1779561010341,1779561010341,delta,"0,0.05"
1779561010401,1779561010422,212,1779561010387,1779561010387,delta,"0,0.05"
1779561010444,1779561010479,213,1779561010430,1779561010430,delta,"0,0.05"
1779561010488,1779561010514,214,1779561010474,1779561010474,delta,"0,0.05"
1779561010528,1779561010553,215,1779561010514,1779561010514,delta,"0,0.05"
1779561010561,1779561010608,216,1779561010548,1779561010548,delta,"0,0.05"
1779561010596,1779561010608,217,1779561010582,1779561010582,delta,"0,0.05"
1779561010630,1779561010642,218,1779561010617,1779561010617,delta,"0,0.05"
1779561010665,1779561010679,219,1779561010651,1779561010651,delta,"0,0.05"
1779561010700,1779561010734,220,1779561010687,1779561010687,delta,"0,0.05"
1779561010742,1779561010768,221,1779561010729,1779561010729,delta,"0,0.05"
1779561010777,1779561010806,222,1779561010763,1779561010763,delta,"0,0.05"
1779561010819,1779561010861,223,1779561010805,1779561010805,delta,"0,0.05"
1779561010851,1779561010861,224,1779561010838,1779561010838,delta,"0,0.05"
1779561010886,1779561010894,225,1779561010872,1779561010872,delta,"0,0.05"
1779561010921,1779561010932,226,1779561010907,1779561010907,delta,"0,0.05"
1779561010963,1779561010987,227,1779561010949,1779561010949,delta,"0,0.05"
1779561011007,1779561011020,228,1779561010992,1779561010992,delta,"0,0.05"
1779561011051,1779561011059,229,1779561011037,1779561011037,delta,"0,0.05"
1779561011097,1779561011112,230,1779561011082,1779561011082,delta,"0,0.05"
1779561011138,1779561011145,231,1779561011124,1779561011124,delta,"0,0.05"
1779561011184,1779561011237,232,1779561011170,1779561011170,delta,"0,0.05"
1779561011263,1779561011270,233,1779561011249,1779561011249,delta,"0,0.05"
1779561011267,1779561011270,234,1779561011253,1779561011253,delta,"0,0.05"
1779561011312,1779561011365,235,1779561011298,1779561011298,delta,"0,0.05"
1779561011355,1779561011365,236,1779561011341,1779561011341,delta,"0,0.05"
1779561011400,1779561011438,237,1779561011386,1779561011386,delta,"0,0.05"
1779561011442,1779561011494,238,1779561011428,1779561011428,delta,"0,0.05"
1779561011487,1779561011494,239,1779561011473,1779561011473,delta,"0,0.05"
1779561011527,1779561011528,240,1779561011513,1779561011513,delta,"0,0.05"
1779561011560,1779561011567,241,1779561011547,1779561011547,delta,"0,0.05"
1779561011596,1779561011623,242,1779561011581,1779561011581,delta,"0,0.05"
1779561011629,1779561011656,243,1779561011615,1779561011615,delta,"0,0.05"
1779561011664,1779561011695,244,1779561011650,1779561011650,delta,"0,0.05"
1779561011739,1779561011751,245,1779561011726,1779561011726,delta,"0,0.05"
1779561011743,1779561011751,246,1779561011729,1779561011729,delta,"0,0.05"
1779561011778,1779561011787,247,1779561011764,1779561011764,delta,"0,0.05"
1779561011820,1779561011825,248,1779561011807,1779561011807,delta,"0,0.05"
1779561011853,1779561011879,249,1779561011840,1779561011840,delta,"0,0.05"
1779561011888,1779561011912,250,1779561011874,1779561011874,delta,"0,0.05"
1779561011922,1779561011951,251,1779561011908,1779561011908,delta,"0,0.05"
1779561011965,1779561012006,252,1779561011951,1779561011951,delta,"0,0.05"
1779561012007,1779561012042,253,1779561011993,1779561011993,delta,"0,0.05"
1779561012053,1779561012080,254,1779561012039,1779561012039,delta,"0,0.05"
1779561012098,1779561012137,255,1779561012084,1779561012084,delta,"0,0.05"
1779561012139,1779561012171,256,1779561012126,1779561012126,delta,"0,0.05"
1779561012185,1779561012211,257,1779561012172,1779561012172,delta,"0,0.05"
1779561012231,1779561012265,258,1779561012217,1779561012217,delta,"0,0.05"
1779561012273,1779561012299,259,1779561012260,1779561012260,delta,"0,0.05"
1779561012315,1779561012338,260,1779561012302,1779561012302,delta,"0,0.05"
1779561012358,1779561012392,261,1779561012345,1779561012345,delta,"0,0.05"
1779561012402,1779561012427,262,1779561012388,1779561012388,delta,"0,0.05"
1779561012448,1779561012467,263,1779561012434,1779561012434,delta,"0,0.05"
1779561012491,1779561012523,264,1779561012476,1779561012476,delta,"0,0.05"
1779561012535,1779561012558,265,1779561012522,1779561012522,delta,"0,0.05"
1779561012572,1779561012595,266,1779561012558,1779561012558,delta,"0,0.05"
1779561012607,1779561012650,267,1779561012593,1779561012593,delta,"0,0.05"
1779561012641,1779561012650,268,1779561012627,1779561012627,delta,"0,0.05"
1779561012675,1779561012684,269,1779561012661,1779561012661,delta,"0,0.05"
1779561012710,1779561012723,270,1779561012696,1779561012696,delta,"0,0.05"
1779561012745,1779561012778,271,1779561012731,1779561012731,delta,"0,0.05"
1779561012788,1779561012811,272,1779561012774,1779561012774,delta,"0,0.05"
1779561012820,1779561012849,273,1779561012806,1779561012806,delta,"0,0.05"
1779561012855,1779561012903,274,1779561012841,1779561012841,delta,"0,0.05"
1779561012897,1779561012903,275,1779561012883,1779561012883,delta,"0,0.05"
1779561012930,1779561012936,276,1779561012916,1779561012916,delta,"0,0.05"
1779561012967,1779561012974,277,1779561012953,1779561012953,delta,"0,0.05"
1779561013010,1779561013029,278,1779561012996,1779561012996,delta,"0,0.05"
1779561013054,1779561013063,279,1779561013040,1779561013040,delta,"0,0.05"
1779561013099,1779561013102,280,1779561013085,1779561013085,delta,"0,0.05"
1779561013142,1779561013156,281,1779561013128,1779561013128,delta,"0,0.05"
1779561013186,1779561013189,282,1779561013172,1779561013172,delta,"0,0.05"
1779561013231,1779561013282,283,1779561013218,1779561013218,delta,"0,0.05"
1779561013315,1779561013315,284,1779561013301,1779561013301,delta,"0,0.05"
1779561013320,1779561013354,285,1779561013306,1779561013306,delta,"0,0.05"
1779561013365,1779561013408,286,1779561013351,1779561013351,delta,"0,0.05"
1779561013408,1779561013441,287,1779561013394,1779561013394,delta,"0,0.05"
1779561013449,1779561013480,288,1779561013435,1779561013435,delta,"0,0.05"
1779561013494,1779561013535,289,1779561013480,1779561013480,delta,"0,0.05"
1779561013538,1779561013569,290,1779561013524,1779561013524,delta,"0,0.05"
1779561013578,1779561013606,291,1779561013564,1779561013564,delta,"0,0.05"
1779561013612,1779561013660,292,1779561013598,1779561013598,delta,"0,0.05"
1779561013646,1779561013660,293,1779561013632,1779561013632,delta,"0,0.05"
1779561013680,1779561013694,294,1779561013666,1779561013666,delta,"0,0.05"
1779561013715,1779561013732,295,1779561013701,1779561013701,delta,"0,0.05"
1779561013790,1779561013821,296,1779561013777,1779561013777,delta,"0,0.05"
1779561013795,1779561013821,297,1779561013781,1779561013781,delta,"0,0.05"
1779561013830,1779561013859,298,1779561013816,1779561013816,delta,"0,0.05"
1779561013878,1779561013914,299,1779561013864,1779561013864,delta,"0,0.05"
1779561013910,1779561013914,300,1779561013896,1779561013896,delta,"0,0.05"
1779561013945,1779561013947,301,1779561013931,1779561013931,delta,"0,0.05"
1779561013985,1779561013985,302,1779561013971,1779561013971,delta,"0,0.05"
1779561014032,1779561014039,303,1779561014016,1779561014016,delta,"0,0.05"
1779561014072,1779561014073,304,1779561014058,1779561014058,delta,"0,0.05"
1779561014117,1779561014168,305,1779561014104,1779561014104,delta,"0,0.05"
1779561014162,1779561014168,306,1779561014148,1779561014148,delta,"0,0.05"
1779561014205,1779561014241,307,1779561014191,1779561014191,delta,"0,0.05"
1779561014296,1779561014330,308,1779561014281,1779561014281,delta,"0,0.05"
1779561014299,1779561014330,309,1779561014285,1779561014285,delta,"0,0.05"
1779561014340,1779561014370,310,1779561014326,1779561014326,delta,"0,0.05"
1779561014384,1779561014425,311,1779561014370,1779561014370,delta,"0,0.05"
1779561014425,1779561014458,312,1779561014412,1779561014412,delta,"0,0.05"
1779561014470,1779561014497,313,1779561014457,1779561014457,delta,"0,0.05"
1779561014514,1779561014551,314,1779561014500,1779561014500,delta,"0,0.05"
1779561014559,1779561014585,315,1779561014545,1779561014545,delta,"0,0.05"
1779561014598,1779561014622,316,1779561014584,1779561014584,delta,"0,0.05"
1779561014632,1779561014677,317,1779561014618,1779561014618,delta,"0,0.05"
1779561014666,1779561014677,318,1779561014652,1779561014652,delta,"0,0.05"
1779561014701,1779561014710,319,1779561014687,1779561014687,delta,"0,0.05"
1779561014735,1779561014748,320,1779561014721,1779561014721,delta,"0,0.05"
1779561014769,1779561014803,321,1779561014756,1779561014756,delta,"0,0.05"
1779561014805,1779561014837,322,1779561014791,1779561014791,delta,"0,0.05"
1779561014848,1779561014877,323,1779561014834,1779561014834,delta,"0,0.05"
1779561014880,1779561014934,324,1779561014866,1779561014866,delta,"0,0.05"
1779561014923,1779561014934,325,1779561014909,1779561014909,delta,"0,0.05"
1779561014955,1779561014970,326,1779561014942,1779561014942,delta,"0,0.05"
1779561014991,1779561015008,327,1779561014976,1779561014976,delta,"0,0.05"
1779561015033,1779561015062,328,1779561015018,1779561015018,delta,"0,0.05"
1779561015076,1779561015095,329,1779561015062,1779561015062,delta,"0,0.05"
1779561015117,1779561015134,330,1779561015103,1779561015103,delta,"0,0.05"
1779561015162,1779561015189,331,1779561015148,1779561015148,delta,"0,0.05"
1779561015204,1779561015225,332,1779561015190,1779561015190,delta,"0,0.05"
1779561015250,1779561015263,333,1779561015236,1779561015236,delta,"0,0.05"
1779561015292,1779561015317,334,1779561015278,1779561015278,delta,"0,0.05"
1779561015334,1779561015350,335,1779561015320,1779561015320,delta,"0,0.05"
1779561015379,1779561015389,336,1779561015365,1779561015365,delta,"0,0.05"
1779561015421,1779561015443,337,1779561015407,1779561015407,delta,"0,0.05"
1779561015467,1779561015476,338,1779561015453,1779561015453,delta,"0,0.05"
1779561015508,1779561015516,339,1779561015495,1779561015495,delta,"0,0.05"
1779561015551,1779561015572,340,1779561015537,1779561015537,delta,"0,0.05"
1779561015594,1779561015606,341,1779561015581,1779561015581,delta,"0,0.05"
1779561015630,1779561015643,342,1779561015615,1779561015615,delta,"0,0.05"
1779561015667,1779561015698,343,1779561015653,1779561015653,delta,"0,0.05"
1779561015707,1779561015731,344,1779561015693,1779561015693,delta,"0,0.05"
1779561015745,1779561015769,345,1779561015732,1779561015732,delta,"0,0.05"
1779561015785,1779561015824,346,1779561015771,1779561015771,delta,"0,0.05"
1779561015829,1779561015857,347,1779561015815,1779561015815,delta,"0,0.05"
1779561015865,1779561015896,348,1779561015852,1779561015852,delta,"0,0.05"
1779561015908,1779561015951,349,1779561015895,1779561015895,delta,"0,0.05"
1779561015941,1779561015951,350,1779561015928,1779561015928,delta,"0,0.05"
1779561015975,1779561015986,351,1779561015962,1779561015962,delta,"0,0.05"
1779561016016,1779561016023,352,1779561016002,1779561016002,delta,"0,0.05"
1779561016058,1779561016077,353,1779561016045,1779561016045,delta,"0,0.05"
1779561016103,1779561016111,354,1779561016089,1779561016089,delta,"0,0.05"
1779561016148,1779561016149,355,1779561016133,1779561016133,delta,"0,0.05"
1779561016190,1779561016204,356,1779561016176,1779561016176,delta,"0,0.05"
1779561016235,1779561016239,357,1779561016221,1779561016221,delta,"0,0.05"
1779561016281,1779561016332,358,1779561016267,1779561016267,delta,"0,0.05"
1779561016360,1779561016366,359,1779561016346,1779561016346,delta,"0,0.05"
1779561016363,1779561016366,360,1779561016349,1779561016349,delta,"0,0.05"
1779561016404,1779561016404,361,1779561016390,1779561016390,delta,"0,0.05"
1779561016447,1779561016459,362,1779561016433,1779561016433,delta,"0,0.05"
1779561016488,1779561016496,363,1779561016475,1779561016475,delta,"0,0.05"
1779561016535,1779561016589,364,1779561016521,1779561016521,delta,"0,0.05"
1779561016580,1779561016589,365,1779561016566,1779561016566,delta,"0,0.05"
1779561016615,1779561016623,366,1779561016602,1779561016602,delta,"0,0.05"
1779561016649,1779561016661,367,1779561016636,1779561016636,delta,"0,0.05"
1779561016684,1779561016716,368,1779561016670,1779561016670,delta,"0,0.05"
1779561016718,1779561016750,369,1779561016705,1779561016705,delta,"0,0.05"
1779561016752,1779561016788,370,1779561016739,1779561016739,delta,"0,0.05"
1779561016788,1779561016788,371,1779561016774,1779561016774,delta,"0,0.05"
1779561016821,1779561016843,372,1779561016808,1779561016808,delta,"0,0.05"
1779561016864,1779561016876,373,1779561016850,1779561016850,delta,"0,0.05"
1779561016898,1779561016914,374,1779561016884,1779561016884,delta,"0,0.05"
