t3_recv,tq_dequeue,cmd_seq,t0,t1,action_type,action_data
1779563755863,1779563755867,49,1779563755849,1779563755849,delta,"0,0.05"
1779563755898,1779563755906,50,1779563755883,1779563755883,delta,"0,0.05"
1779563755932,1779563755961,51,1779563755917,1779563755917,delta,"0,0.05"
1779563755967,1779563755994,52,1779563755952,1779563755952,delta,"0,0.05"
1779563756001,1779563756034,53,1779563755986,1779563755986,delta,"0,0.05"
1779563756036,1779563756090,54,1779563756021,1779563756021,delta,"0,0.05"
1779563756069,1779563756090,55,1779563756054,1779563756054,delta,"0,0.05"
1779563756104,1779563756123,56,1779563756089,1779563756089,delta,"0,0.05"
1779563756138,1779563756162,57,1779563756123,1779563756123,delta,"0,0.05"
1779563756173,1779563756218,58,1779563756158,1779563756158,delta,"0,0.05"
1779563756249,1779563756252,59,1779563756234,1779563756234,delta,"0,0.05"
1779563756251,1779563756252,60,1779563756237,1779563756237,delta,"0,0.05"
1779563756286,1779563756293,61,1779563756272,1779563756272,delta,"0,0.05"
1779563756329,1779563756349,62,1779563756315,1779563756315,delta,"0,0.05"
1779563756362,1779563756383,63,1779563756347,1779563756347,delta,"0,0.05"
1779563756397,1779563756421,64,1779563756382,1779563756382,delta,"0,0.05"
1779563756432,1779563756477,65,1779563756418,1779563756418,delta,"0,0.05"
1779563756473,1779563756477,66,1779563756458,1779563756458,delta,"0,0.05"
1779563756512,1779563756549,67,1779563756497,1779563756497,delta,"0,0.05"
1779563756556,1779563756605,68,1779563756541,1779563756541,delta,"0,0.05"
1779563756594,1779563756605,69,1779563756579,1779563756579,delta,"0,0.05"
1779563756634,1779563756638,70,1779563756619,1779563756619,delta,"0,0.05"
1779563756669,1779563756677,71,1779563756654,1779563756654,delta,"0,0.05"
1779563756704,1779563756733,72,1779563756689,1779563756689,delta,"0,0.05"
1779563756746,1779563756767,73,1779563756731,1779563756731,delta,"0,0.05"
1779563756779,1779563756806,74,1779563756764,1779563756764,delta,"0,0.05"
1779563756818,1779563756862,75,1779563756803,1779563756803,delta,"0,0.05"
1779563756855,1779563756862,76,1779563756841,1779563756841,delta,"0,0.05"
1779563756890,1779563756900,77,1779563756875,1779563756875,delta,"0,0.05"
1779563756924,1779563756939,78,1779563756910,1779563756910,delta,"0,0.05"
1779563756958,1779563756994,79,1779563756943,1779563756943,delta,"0,0.05"
1779563756992,1779563756994,80,1779563756977,1779563756977,delta,"0,0.05"
1779563757027,1779563757027,81,1779563757012,1779563757012,delta,"0,0.05"
1779563757061,1779563757067,82,1779563757046,1779563757046,delta,"0,0.05"
1779563757094,1779563757124,83,1779563757080,1779563757080,delta,"0,0.05"
1779563757129,1779563757158,84,1779563757114,1779563757114,delta,"0,0.05"
1779563757164,1779563757196,85,1779563757149,1779563757149,delta,"0,0.05"
1779563757198,1779563757252,86,1779563757183,1779563757183,delta,"0,0.05"
1779563757233,1779563757252,87,1779563757218,1779563757218,delta,"0,0.05"
1779563757276,1779563757286,88,1779563757261,1779563757261,delta,"0,0.05"
1779563757350,1779563757382,89,1779563757335,1779563757335,delta,"0,0.05"
1779563757354,1779563757382,90,1779563757339,1779563757339,delta,"0,0.05"
1779563757402,1779563757419,91,1779563757388,1779563757388,delta,"0,0.05"
1779563757421,1779563757457,92,1779563757407,1779563757407,delta,"0,0.05"
1779563757456,1779563757457,93,1779563757441,1779563757441,delta,"0,0.05"
1779563757490,1779563757513,94,1779563757475,1779563757475,delta,"0,0.05"
1779563757525,1779563757548,95,1779563757510,1779563757510,delta,"0,0.05"
1779563757558,1779563757587,96,1779563757544,1779563757544,delta,"0,0.05"
1779563757593,1779563757643,97,1779563757579,1779563757579,delta,"0,0.05"
1779563757628,1779563757643,98,1779563757613,1779563757613,delta,"0,0.05"
1779563757662,1779563757676,99,1779563757647,1779563757647,delta,"0,0.05"
1779563757697,1779563757717,100,1779563757682,1779563757682,delta,"0,0.05"
1779563757772,1779563757774,101,1779563757758,1779563757758,delta,"0,0.05"
1779563757777,1779563757811,102,1779563757762,1779563757762,delta,"0,0.05"
1779563757812,1779563757850,103,1779563757798,1779563757798,delta,"0,0.05"
1779563757855,1779563757906,104,1779563757840,1779563757840,delta,"0,0.05"
1779563757894,1779563757906,105,1779563757879,1779563757879,delta,"0,0.05"
1779563757928,1779563757940,106,1779563757913,1779563757913,delta,"0,0.05"
1779563757962,1779563757978,107,1779563757948,1779563757948,delta,"0,0.05"
1779563757997,1779563758034,108,1779563757982,1779563757982,delta,"0,0.05"
1779563758031,1779563758034,109,1779563758016,1779563758016,delta,"0,0.05"
1779563758066,1779563758067,110,1779563758051,1779563758051,delta,"0,0.05"
1779563758099,1779563758106,111,1779563758085,1779563758085,delta,"0,0.05"
1779563758134,1779563758163,112,1779563758119,1779563758119,delta,"0,0.05"
1779563758168,1779563758201,113,1779563758154,1779563758154,delta,"0,0.05"
1779563758203,1779563758239,114,1779563758188,1779563758188,delta,"0,0.05"
1779563758237,1779563758239,115,1779563758222,1779563758222,delta,"0,0.05"
1779563758314,1779563758328,116,1779563758299,1779563758299,delta,"0,0.05"
1779563758317,1779563758328,117,1779563758303,1779563758303,delta,"0,0.05"
1779563758352,1779563758368,118,1779563758337,1779563758337,delta,"0,0.05"
1779563758394,1779563758425,119,1779563758380,1779563758380,delta,"0,0.05"
1779563758428,1779563758461,120,1779563758413,1779563758413,delta,"0,0.05"
1779563758461,1779563758461,121,1779563758447,1779563758447,delta,"0,0.05"
1779563758497,1779563758502,122,1779563758482,1779563758482,delta,"0,0.05"
1779563758530,1779563758556,123,1779563758516,1779563758516,delta,"0,0.05"
1779563758564,1779563758590,124,1779563758550,1779563758550,delta,"0,0.05"
1779563758599,1779563758630,125,1779563758584,1779563758584,delta,"0,0.05"
1779563758633,1779563758686,126,1779563758618,1779563758618,delta,"0,0.05"
1779563758668,1779563758686,127,1779563758653,1779563758653,delta,"0,0.05"
1779563758701,1779563758719,128,1779563758687,1779563758687,delta,"0,0.05"
1779563758736,1779563758758,129,1779563758722,1779563758722,delta,"0,0.05"
1779563758771,1779563758814,130,1779563758756,1779563758756,delta,"0,0.05"
1779563758816,1779563758847,131,1779563758801,1779563758801,delta,"0,0.05"
1779563758854,1779563758886,132,1779563758839,1779563758839,delta,"0,0.05"
1779563758897,1779563758941,133,1779563758883,1779563758883,delta,"0,0.05"
1779563758931,1779563758941,134,1779563758916,1779563758916,delta,"0,0.05"
1779563758965,1779563758975,135,1779563758950,1779563758950,delta,"0,0.05"
1779563759000,1779563759013,136,1779563758984,1779563758984,delta,"0,0.05"
1779563759034,1779563759068,137,1779563759019,1779563759019,delta,"0,0.05"
1779563759067,1779563759068,138,1779563759053,1779563759053,delta,"0,0.05"
1779563759102,1779563759139,139,1779563759087,1779563759087,delta,"0,0.05"
1779563759136,1779563759139,140,1779563759122,1779563759122,delta,"0,0.05"
1779563759170,1779563759194,141,1779563759155,1779563759155,delta,"0,0.05"
1779563759205,1779563759228,142,1779563759190,1779563759190,delta,"0,0.05"
1779563759239,1779563759267,143,1779563759224,1779563759224,delta,"0,0.05"
1779563759275,1779563759323,144,1779563759260,1779563759260,delta,"0,0.05"
1779563759317,1779563759324,145,1779563759303,1779563759303,delta,"0,0.05"
1779563759350,1779563759360,146,1779563759335,1779563759335,delta,"0,0.05"
1779563759393,1779563759399,147,1779563759379,1779563759379,delta,"0,0.05"
1779563759426,1779563759456,148,1779563759411,1779563759411,delta,"0,0.05"
1779563759460,1779563759489,149,1779563759446,1779563759446,delta,"0,0.05"
1779563759495,1779563759529,150,1779563759480,1779563759480,delta,"0,0.05"
1779563759528,1779563759529,151,1779563759514,1779563759514,delta,"0,0.05"
1779563759564,1779563759585,152,1779563759549,1779563759549,delta,"0,0.05"
1779563759598,1779563759618,153,1779563759583,1779563759583,delta,"0,0.05"
1779563759632,1779563759659,154,1779563759617,1779563759617,delta,"0,0.05"
1779563759667,1779563759720,155,1779563759652,1779563759652,delta,"0,0.05"
1779563759700,1779563759720,156,1779563759686,1779563759686,delta,"0,0.05"
1779563759735,1779563759755,157,1779563759721,1779563759721,delta,"0,0.05"
1779563759812,1779563759852,158,1779563759797,1779563759797,delta,"0,0.05"
1779563759815,1779563759852,159,1779563759801,1779563759801,delta,"0,0.05"
1779563759851,1779563759852,160,1779563759836,1779563759836,delta,"0,0.05"
1779563759893,1779563759924,161,1779563759879,1779563759879,delta,"0,0.05"
1779563759935,1779563759981,162,1779563759920,1779563759920,delta,"0,0.05"
1779563759969,1779563759981,163,1779563759954,1779563759954,delta,"0,0.05"
1779563760004,1779563760015,164,1779563759989,1779563759989,delta,"0,0.05"
1779563760040,1779563760054,165,1779563760025,1779563760025,delta,"0,0.05"
1779563760073,1779563760112,166,1779563760059,1779563760059,delta,"0,0.05"
1779563760108,1779563760112,167,1779563760093,1779563760093,delta,"0,0.05"
1779563760144,1779563760147,168,1779563760128,1779563760128,delta,"0,0.05"
1779563760176,1779563760188,169,1779563760162,1779563760162,delta,"0,0.05"
1779563760212,1779563760244,170,1779563760197,1779563760197,delta,"0,0.05"
1779563760246,1779563760278,171,1779563760232,1779563760232,delta,"0,0.05"
1779563760282,1779563760317,172,1779563760267,1779563760267,delta,"0,0.05"
1779563760356,1779563760372,173,1779563760342,1779563760342,delta,"0,0.05"
1779563760360,1779563760372,174,1779563760345,1779563760345,delta,"0,0.05"
1779563760395,1779563760405,175,1779563760381,1779563760381,delta,"0,0.05"
1779563760437,1779563760444,176,1779563760422,1779563760422,delta,"0,0.05"
1779563760470,1779563760499,177,1779563760455,1779563760455,delta,"0,0.05"
1779563760505,1779563760532,178,1779563760490,1779563760490,delta,"0,0.05"
1779563760538,1779563760572,179,1779563760524,1779563760524,delta,"0,0.05"
1779563760573,1779563760627,180,1779563760559,1779563760559,delta,"0,0.05"
1779563760608,1779563760627,181,1779563760593,1779563760593,delta,"0,0.05"
1779563760642,1779563760660,182,1779563760627,1779563760627,delta,"0,0.05"
1779563760677,1779563760699,183,1779563760663,1779563760663,delta,"0,0.05"
1779563760711,1779563760755,184,1779563760697,1779563760697,delta,"0,0.05"
1779563760746,1779563760755,185,1779563760731,1779563760731,delta,"0,0.05"
1779563760780,1779563760787,186,1779563760765,1779563760765,delta,"0,0.05"
1779563760816,1779563760828,187,1779563760801,1779563760801,delta,"0,0.05"
1779563760858,1779563760884,188,1779563760843,1779563760843,delta,"0,0.05"
1779563760898,1779563760916,189,1779563760883,1779563760883,delta,"0,0.05"
1779563760940,1779563760955,190,1779563760925,1779563760925,delta,"0,0.05"
1779563760972,1779563761011,191,1779563760958,1779563760958,delta,"0,0.05"
1779563761008,1779563761011,192,1779563760992,1779563760992,delta,"0,0.05"
1779563761041,1779563761045,193,1779563761026,1779563761026,delta,"0,0.05"
1779563761076,1779563761087,194,1779563761061,1779563761061,delta,"0,0.05"
1779563761110,1779563761143,195,1779563761095,1779563761095,delta,"0,0.05"
1779563761145,1779563761177,196,1779563761130,1779563761130,delta,"0,0.05"
1779563761178,1779563761217,197,1779563761164,1779563761164,delta,"0,0.05"
1779563761213,1779563761217,198,1779563761198,1779563761198,delta,"0,0.05"
1779563761247,1779563761274,199,1779563761232,1779563761232,delta,"0,0.05"
1779563761282,1779563761307,200,1779563761267,1779563761267,delta,"0,0.05"
1779563761316,1779563761346,201,1779563761302,1779563761302,delta,"0,0.05"
1779563761359,1779563761401,202,1779563761345,1779563761345,delta,"0,0.05"
1779563761393,1779563761401,203,1779563761378,1779563761378,delta,"0,0.05"
1779563761429,1779563761435,204,1779563761413,1779563761413,delta,"0,0.05"
1779563761471,1779563761474,205,1779563761455,1779563761455,delta,"0,0.05"
1779563761503,1779563761533,206,1779563761488,1779563761488,delta,"0,0.05"
1779563761537,1779563761566,207,1779563761523,1779563761523,delta,"0,0.05"
1779563761571,1779563761604,208,1779563761557,1779563761557,delta,"0,0.05"
1779563761605,1779563761660,209,1779563761591,1779563761591,delta,"0,0.05"
1779563761640,1779563761660,210,1779563761626,1779563761626,delta,"0,0.05"
1779563761675,1779563761693,211,1779563761660,1779563761660,delta,"0,0.05"
1779563761709,1779563761731,212,1779563761694,1779563761694,delta,"0,0.05"
1779563761743,1779563761787,213,1779563761728,1779563761728,delta,"0,0.05"
1779563761777,1779563761787,214,1779563761763,1779563761763,delta,"0,0.05"
1779563761812,1779563761819,215,1779563761798,1779563761798,delta,"0,0.05"
1779563761848,1779563761858,216,1779563761833,1779563761833,delta,"0,0.05"
1779563761890,1779563761913,217,1779563761875,1779563761875,delta,"0,0.05"
1779563761971,1779563761985,218,1779563761956,1779563761956,delta,"0,0.05"
1779563761974,1779563761985,219,1779563761959,1779563761959,delta,"0,0.05"
1779563762008,1779563762041,220,1779563761993,1779563761993,delta,"0,0.05"
1779563762042,1779563762074,221,1779563762027,1779563762027,delta,"0,0.05"
1779563762076,1779563762113,222,1779563762062,1779563762062,delta,"0,0.05"
1779563762111,1779563762113,223,1779563762096,1779563762096,delta,"0,0.05"
1779563762145,1779563762169,224,1779563762130,1779563762130,delta,"0,0.05"
1779563762179,1779563762203,225,1779563762164,1779563762164,delta,"0,0.05"
1779563762214,1779563762241,226,1779563762200,1779563762200,delta,"0,0.05"
1779563762249,1779563762297,227,1779563762234,1779563762234,delta,"0,0.05"
1779563762282,1779563762297,228,1779563762268,1779563762268,delta,"0,0.05"
1779563762317,1779563762331,229,1779563762303,1779563762303,delta,"0,0.05"
1779563762393,1779563762426,230,1779563762378,1779563762378,delta,"0,0.05"
1779563762397,1779563762426,231,1779563762382,1779563762382,delta,"0,0.05"
1779563762430,1779563762462,232,1779563762416,1779563762416,delta,"0,0.05"
1779563762474,1779563762502,233,1779563762459,1779563762459,delta,"0,0.05"
1779563762507,1779563762558,234,1779563762491,1779563762491,delta,"0,0.05"
1779563762550,1779563762558,235,1779563762536,1779563762536,delta,"0,0.05"
1779563762583,1779563762591,236,1779563762568,1779563762568,delta,"0,0.05"
1779563762617,1779563762630,237,1779563762603,1779563762603,delta,"0,0.05"
1779563762651,1779563762685,238,1779563762637,1779563762637,delta,"0,0.05"
1779563762688,1779563762719,239,1779563762673,1779563762673,delta,"0,0.05"
1779563762720,1779563762758,240,1779563762706,1779563762706,delta,"0,0.05"
1779563762755,1779563762758,241,1779563762740,1779563762740,delta,"0,0.05"
1779563762790,1779563762814,242,1779563762775,1779563762775,delta,"0,0.05"
1779563762823,1779563762848,243,1779563762809,1779563762809,delta,"0,0.05"
1779563762859,1779563762889,244,1779563762844,1779563762844,delta,"0,0.05"
1779563762904,1779563762946,245,1779563762889,1779563762889,delta,"0,0.05"
1779563762942,1779563762946,246,1779563762928,1779563762928,delta,"0,0.05"
1779563762986,1779563763020,247,1779563762971,1779563762971,delta,"0,0.05"
1779563763018,1779563763020,248,1779563763003,1779563763003,delta,"0,0.05"
1779563763052,1779563763077,249,1779563763037,1779563763037,delta,"0,0.05"
1779563763086,1779563763112,250,1779563763071,1779563763071,delta,"0,0.05"
1779563763120,1779563763150,251,1779563763106,1779563763106,delta,"0,0.05"
1779563763155,1779563763205,252,1779563763140,1779563763140,delta,"0,0.05"
1779563763189,1779563763205,253,1779563763174,1779563763174,delta,"0,0.05"
1779563763223,1779563763238,254,1779563763208,1779563763208,delta,"0,0.05"
1779563763257,1779563763278,255,1779563763242,1779563763242,delta,"0,0.05"
1779563763292,1779563763333,256,1779563763277,1779563763277,delta,"0,0.05"
1779563763328,1779563763334,257,1779563763312,1779563763312,delta,"0,0.05"
1779563763361,1779563763366,258,1779563763346,1779563763346,delta,"0,0.05"
1779563763404,1779563763406,259,1779563763389,1779563763389,delta,"0,0.05"
1779563763476,1779563763494,260,1779563763462,1779563763462,delta,"0,0.05"
1779563763481,1779563763494,261,1779563763467,1779563763467,delta,"0,0.05"
1779563763515,1779563763533,262,1779563763501,1779563763501,delta,"0,0.05"
1779563763549,1779563763589,263,1779563763535,1779563763535,delta,"0,0.05"
1779563763584,1779563763589,264,1779563763569,1779563763569,delta,"0,0.05"
1779563763618,1779563763623,265,1779563763603,1779563763603,delta,"0,0.05"
1779563763652,1779563763663,266,1779563763638,1779563763638,delta,"0,0.05"
1779563763686,1779563763719,267,1779563763672,1779563763672,delta,"0,0.05"
1779563763720,1779563763753,268,1779563763706,1779563763706,delta,"0,0.05"
1779563763755,1779563763792,269,1779563763741,1779563763741,delta,"0,0.05"
1779563763789,1779563763792,270,1779563763775,1779563763775,delta,"0,0.05"
1779563763824,1779563763848,271,1779563763810,1779563763810,delta,"0,0.05"
1779563763859,1779563763882,272,1779563763844,1779563763844,delta,"0,0.05"
1779563763894,1779563763920,273,1779563763879,1779563763879,delta,"0,0.05"
1779563763936,1779563763975,274,1779563763922,1779563763922,delta,"0,0.05"
1779563764016,1779563764048,275,1779563764002,1779563764002,delta,"0,0.05"
1779563764020,1779563764048,276,1779563764006,1779563764006,delta,"0,0.05"
1779563764055,1779563764103,277,1779563764040,1779563764040,delta,"0,0.05"
1779563764091,1779563764103,278,1779563764075,1779563764075,delta,"0,0.05"
1779563764124,1779563764137,279,1779563764109,1779563764109,delta,"0,0.05"
1779563764158,1779563764176,280,1779563764143,1779563764143,delta,"0,0.05"
1779563764192,1779563764232,281,1779563764178,1779563764178,delta,"0,0.05"
1779563764227,1779563764232,282,1779563764212,1779563764212,delta,"0,0.05"
1779563764261,1779563764266,283,1779563764246,1779563764246,delta,"0,0.05"
1779563764296,1779563764306,284,1779563764281,1779563764281,delta,"0,0.05"
1779563764330,1779563764361,285,1779563764315,1779563764315,delta,"0,0.05"
1779563764365,1779563764394,286,1779563764350,1779563764350,delta,"0,0.05"
1779563764442,1779563764489,287,1779563764427,1779563764427,delta,"0,0.05"
1779563764448,1779563764489,288,1779563764433,1779563764433,delta,"0,0.05"
1779563764483,1779563764489,289,1779563764467,1779563764467,delta,"0,0.05"
1779563764525,1779563764561,290,1779563764511,1779563764511,delta,"0,0.05"
1779563764558,1779563764562,291,1779563764543,1779563764543,delta,"0,0.05"
1779563764592,1779563764617,292,1779563764577,1779563764577,delta,"0,0.05"
1779563764627,1779563764651,293,1779563764612,1779563764612,delta,"0,0.05"
1779563764661,1779563764690,294,1779563764646,1779563764646,delta,"0,0.05"
1779563764696,1779563764751,295,1779563764681,1779563764681,delta,"0,0.05"
1779563764730,1779563764751,296,1779563764715,1779563764715,delta,"0,0.05"
1779563764765,1779563764785,297,1779563764750,1779563764750,delta,"0,0.05"
1779563764799,1779563764824,298,1779563764784,1779563764784,delta,"0,0.05"
1779563764834,1779563764881,299,1779563764819,1779563764819,delta,"0,0.05"
1779563764868,1779563764881,300,1779563764853,1779563764853,delta,"0,0.05"
1779563764905,1779563764915,301,1779563764889,1779563764889,delta,"0,0.05"
1779563764947,1779563764954,302,1779563764932,1779563764932,delta,"0,0.05"
1779563764986,1779563765009,303,1779563764972,1779563764972,delta,"0,0.05"
1779563765030,1779563765043,304,1779563765015,1779563765015,delta,"0,0.05"
1779563765063,1779563765082,305,1779563765048,1779563765048,delta,"0,0.05"
1779563765097,1779563765137,306,1779563765082,1779563765082,delta,"0,0.05"
1779563765131,1779563765137,307,1779563765117,1779563765117,delta,"0,0.05"
1779563765166,1779563765170,308,1779563765151,1779563765151,delta,"0,0.05"
1779563765201,1779563765209,309,1779563765185,1779563765185,delta,"0,0.05"
1779563765235,1779563765264,310,1779563765220,1779563765220,delta,"0,0.05"
1779563765269,1779563765300,311,1779563765254,1779563765254,delta,"0,0.05"
1779563765304,1779563765338,312,1779563765289,1779563765289,delta,"0,0.05"
1779563765337,1779563765338,313,1779563765322,1779563765322,delta,"0,0.05"
1779563765379,1779563765393,314,1779563765364,1779563765364,delta,"0,0.05"
1779563765407,1779563765427,315,1779563765392,1779563765392,delta,"0,0.05"
1779563765442,1779563765465,316,1779563765428,1779563765428,delta,"0,0.05"
1779563765486,1779563765520,317,1779563765472,1779563765472,delta,"0,0.05"
1779563765519,1779563765521,318,1779563765505,1779563765505,delta,"0,0.05"
1779563765562,1779563765593,319,1779563765548,1779563765548,delta,"0,0.05"
1779563765596,1779563765650,320,1779563765581,1779563765581,delta,"0,0.05"
1779563765629,1779563765650,321,1779563765615,1779563765615,delta,"0,0.05"
1779563765664,1779563765688,322,1779563765649,1779563765649,delta,"0,0.05"
1779563765699,1779563765728,323,1779563765684,1779563765684,delta,"0,0.05"
1779563765732,1779563765783,324,1779563765718,1779563765718,delta,"0,0.05"
1779563765767,1779563765783,325,1779563765752,1779563765752,delta,"0,0.05"
1779563765802,1779563765817,326,1779563765787,1779563765787,delta,"0,0.05"
1779563765836,1779563765855,327,1779563765821,1779563765821,delta,"0,0.05"
1779563765870,1779563765911,328,1779563765855,1779563765855,delta,"0,0.05"
1779563765907,1779563765911,329,1779563765892,1779563765892,delta,"0,0.05"
1779563765946,1779563765984,330,1779563765932,1779563765932,delta,"0,0.05"
1779563765990,1779563766039,331,1779563765975,1779563765975,delta,"0,0.05"
1779563766062,1779563766072,332,1779563766048,1779563766048,delta,"0,0.05"
1779563766066,1779563766072,333,1779563766051,1779563766051,delta,"0,0.05"
1779563766100,1779563766111,334,1779563766085,1779563766085,delta,"0,0.05"
1779563766134,1779563766167,335,1779563766120,1779563766120,delta,"0,0.05"
1779563766168,1779563766200,336,1779563766154,1779563766154,delta,"0,0.05"
1779563766202,1779563766239,337,1779563766188,1779563766188,delta,"0,0.05"
1779563766237,1779563766239,338,1779563766223,1779563766223,delta,"0,0.05"
1779563766272,1779563766294,339,1779563766257,1779563766257,delta,"0,0.05"
1779563766306,1779563766328,340,1779563766291,1779563766291,delta,"0,0.05"
1779563766340,1779563766367,341,1779563766326,1779563766326,delta,"0,0.05"
1779563766375,1779563766422,342,1779563766360,1779563766360,delta,"0,0.05"
1779563766412,1779563766422,343,1779563766397,1779563766397,delta,"0,0.05"
1779563766492,1779563766493,344,1779563766477,1779563766477,delta,"0,0.05"
1779563766496,1779563766549,345,1779563766482,1779563766482,delta,"0,0.05"
1779563766534,1779563766549,346,1779563766520,1779563766520,delta,"0,0.05"
1779563766576,1779563766583,347,1779563766562,1779563766562,delta,"0,0.05"
1779563766612,1779563766622,348,1779563766597,1779563766597,delta,"0,0.05"
1779563766651,1779563766679,349,1779563766637,1779563766637,delta,"0,0.05"
1779563766685,1779563766712,350,1779563766671,1779563766671,delta,"0,0.05"
1779563766719,1779563766750,351,1779563766705,1779563766705,delta,"0,0.05"
1779563766753,1779563766806,352,1779563766739,1779563766739,delta,"0,0.05"
1779563766788,1779563766806,353,1779563766773,1779563766773,delta,"0,0.05"
1779563766822,1779563766840,354,1779563766807,1779563766807,delta,"0,0.05"
1779563766857,1779563766878,355,1779563766842,1779563766842,delta,"0,0.05"
1779563766891,1779563766934,356,1779563766877,1779563766877,delta,"0,0.05"
1779563766929,1779563766934,357,1779563766914,1779563766914,delta,"0,0.05"
1779563766968,1779563767006,358,1779563766953,1779563766953,delta,"0,0.05"
1779563767011,1779563767063,359,1779563766996,1779563766996,delta,"0,0.05"
1779563767045,1779563767063,360,1779563767030,1779563767030,delta,"0,0.05"
1779563767086,1779563767097,361,1779563767071,1779563767071,delta,"0,0.05"
1779563767119,1779563767137,362,1779563767104,1779563767104,delta,"0,0.05"
1779563767153,1779563767193,363,1779563767138,1779563767138,delta,"0,0.05"
1779563767187,1779563767193,364,1779563767173,1779563767173,delta,"0,0.05"
1779563767222,1779563767226,365,1779563767207,1779563767207,delta,"0,0.05"
1779563767257,1779563767265,366,1779563767242,1779563767242,delta,"0,0.05"
1779563767291,1779563767321,367,1779563767276,1779563767276,delta,"0,0.05"
1779563767325,1779563767354,368,1779563767310,1779563767310,delta,"0,0.05"
1779563767358,1779563767393,369,1779563767344,1779563767344,delta,"0,0.05"
1779563767393,1779563767393,370,1779563767378,1779563767378,delta,"0,0.05"
1779563767428,1779563767448,371,1779563767413,1779563767413,delta,"0,0.05"
1779563767462,1779563767482,372,1779563767448,1779563767448,delta,"0,0.05"
1779563767505,1779563767520,373,1779563767491,1779563767491,delta,"0,0.05"
1779563767578,1779563767610,374,1779563767563,1779563767563,delta,"0,0.05"
1779563767581,1779563767610,375,1779563767567,1779563767567,delta,"0,0.05"
