t3_recv,tq_dequeue,cmd_seq,t0,t1,action_type,action_data
1779573430961,1779573430985,61,1779573430942,1779573430942,delta,"0,0.05"
1779573430994,1779573431041,62,1779573430975,1779573430975,delta,"0,0.05"
1779573431028,1779573431041,63,1779573431008,1779573431009,delta,"0,0.05"
1779573431060,1779573431075,64,1779573431041,1779573431041,delta,"0,0.05"
1779573431092,1779573431115,65,1779573431073,1779573431073,delta,"0,0.05"
1779573431178,1779573431205,66,1779573431159,1779573431159,delta,"0,0.05"
1779573431184,1779573431206,67,1779573431165,1779573431165,delta,"0,0.05"
1779573431230,1779573431245,68,1779573431210,1779573431210,delta,"0,0.05"
1779573431269,1779573431302,69,1779573431250,1779573431250,delta,"0,0.05"
1779573431312,1779573431339,70,1779573431293,1779573431293,delta,"0,0.05"
1779573431351,1779573431378,71,1779573431332,1779573431332,delta,"0,0.05"
1779573431391,1779573431435,72,1779573431372,1779573431373,delta,"0,0.05"
1779573431435,1779573431435,73,1779573431416,1779573431416,delta,"0,0.05"
1779573431474,1779573431510,74,1779573431456,1779573431456,delta,"0,0.05"
1779573431518,1779573431568,75,1779573431499,1779573431499,delta,"0,0.05"
1779573431559,1779573431568,76,1779573431539,1779573431539,delta,"0,0.05"
1779573431600,1779573431606,77,1779573431581,1779573431581,delta,"0,0.05"
1779573431642,1779573431647,78,1779573431623,1779573431623,delta,"0,0.05"
1779573431680,1779573431703,79,1779573431661,1779573431661,delta,"0,0.05"
1779573431712,1779573431737,80,1779573431693,1779573431694,delta,"0,0.05"
1779573431746,1779573431778,81,1779573431727,1779573431727,delta,"0,0.05"
1779573431779,1779573431836,82,1779573431760,1779573431760,delta,"0,0.05"
1779573431820,1779573431836,83,1779573431801,1779573431801,delta,"0,0.05"
1779573431851,1779573431877,84,1779573431833,1779573431833,delta,"0,0.05"
1779573431892,1779573431919,85,1779573431873,1779573431873,delta,"0,0.05"
1779573431923,1779573431981,86,1779573431904,1779573431904,delta,"0,0.05"
1779573431957,1779573431981,87,1779573431938,1779573431938,delta,"0,0.05"
1779573431989,1779573432015,88,1779573431969,1779573431970,delta,"0,0.05"
1779573432021,1779573432054,89,1779573432002,1779573432002,delta,"0,0.05"
1779573432054,1779573432112,90,1779573432035,1779573432035,delta,"0,0.05"
1779573432087,1779573432112,91,1779573432068,1779573432068,delta,"0,0.05"
1779573432125,1779573432146,92,1779573432106,1779573432106,delta,"0,0.05"
1779573432171,1779573432185,93,1779573432150,1779573432151,delta,"0,0.05"
1779573432256,1779573432280,94,1779573432237,1779573432237,delta,"0,0.05"
1779573432260,1779573432280,95,1779573432241,1779573432241,delta,"0,0.05"
1779573432307,1779573432324,96,1779573432288,1779573432288,delta,"0,0.05"
1779573432347,1779573432380,97,1779573432327,1779573432327,delta,"0,0.05"
1779573432387,1779573432414,98,1779573432367,1779573432367,delta,"0,0.05"
1779573432430,1779573432453,99,1779573432411,1779573432411,delta,"0,0.05"
1779573432472,1779573432511,100,1779573432452,1779573432453,delta,"0,0.05"
1779573432513,1779573432548,101,1779573432494,1779573432494,delta,"0,0.05"
1779573432555,1779573432587,102,1779573432536,1779573432536,delta,"0,0.05"
1779573432597,1779573432643,103,1779573432578,1779573432578,delta,"0,0.05"
1779573432639,1779573432643,104,1779573432620,1779573432620,delta,"0,0.05"
1779573432682,1779573432719,105,1779573432662,1779573432663,delta,"0,0.05"
1779573432713,1779573432719,106,1779573432693,1779573432693,delta,"0,0.05"
1779573432746,1779573432776,107,1779573432726,1779573432726,delta,"0,0.05"
1779573432779,1779573432812,108,1779573432760,1779573432760,delta,"0,0.05"
1779573432820,1779573432852,109,1779573432801,1779573432801,delta,"0,0.05"
1779573432853,1779573432909,110,1779573432833,1779573432833,delta,"0,0.05"
1779573432894,1779573432909,111,1779573432875,1779573432875,delta,"0,0.05"
1779573432925,1779573432943,112,1779573432905,1779573432905,delta,"0,0.05"
1779573432957,1779573432983,113,1779573432937,1779573432937,delta,"0,0.05"
1779573432989,1779573433039,114,1779573432970,1779573432970,delta,"0,0.05"
1779573433022,1779573433039,115,1779573433002,1779573433002,delta,"0,0.05"
1779573433054,1779573433073,116,1779573433035,1779573433035,delta,"0,0.05"
1779573433087,1779573433113,117,1779573433068,1779573433068,delta,"0,0.05"
1779573433119,1779573433169,118,1779573433100,1779573433100,delta,"0,0.05"
1779573433164,1779573433169,119,1779573433144,1779573433145,delta,"0,0.05"
1779573433208,1779573433242,120,1779573433189,1779573433189,delta,"0,0.05"
1779573433252,1779573433299,121,1779573433233,1779573433233,delta,"0,0.05"
1779573433344,1779573433373,122,1779573433325,1779573433325,delta,"0,0.05"
1779573433349,1779573433373,123,1779573433329,1779573433330,delta,"0,0.05"
1779573433389,1779573433430,124,1779573433370,1779573433370,delta,"0,0.05"
1779573433430,1779573433464,125,1779573433411,1779573433411,delta,"0,0.05"
1779573433471,1779573433504,126,1779573433452,1779573433452,delta,"0,0.05"
1779573433514,1779573433561,127,1779573433495,1779573433495,delta,"0,0.05"
1779573433556,1779573433561,128,1779573433537,1779573433537,delta,"0,0.05"
1779573433597,1779573433635,129,1779573433578,1779573433578,delta,"0,0.05"
1779573433639,1779573433692,130,1779573433619,1779573433620,delta,"0,0.05"
1779573433682,1779573433692,131,1779573433662,1779573433662,delta,"0,0.05"
1779573433717,1779573433726,132,1779573433698,1779573433698,delta,"0,0.05"
1779573433749,1779573433766,133,1779573433730,1779573433730,delta,"0,0.05"
1779573433782,1779573433822,134,1779573433763,1779573433763,delta,"0,0.05"
1779573433817,1779573433822,135,1779573433796,1779573433797,delta,"0,0.05"
1779573433857,1779573433857,136,1779573433837,1779573433837,delta,"0,0.05"
1779573433887,1779573433897,137,1779573433868,1779573433868,delta,"0,0.05"
1779573433921,1779573433954,138,1779573433901,1779573433901,delta,"0,0.05"
1779573433962,1779573433989,139,1779573433943,1779573433943,delta,"0,0.05"
1779573433992,1779573434030,140,1779573433973,1779573433973,delta,"0,0.05"
1779573434026,1779573434030,141,1779573434006,1779573434006,delta,"0,0.05"
1779573434058,1779573434086,142,1779573434039,1779573434039,delta,"0,0.05"
1779573434091,1779573434120,143,1779573434072,1779573434072,delta,"0,0.05"
1779573434123,1779573434159,144,1779573434104,1779573434104,delta,"0,0.05"
1779573434167,1779573434216,145,1779573434146,1779573434146,delta,"0,0.05"
1779573434206,1779573434216,146,1779573434187,1779573434187,delta,"0,0.05"
1779573434248,1779573434251,147,1779573434229,1779573434229,delta,"0,0.05"
1779573434289,1779573434290,148,1779573434270,1779573434270,delta,"0,0.05"
1779573434368,1779573434381,149,1779573434349,1779573434349,delta,"0,0.05"
1779573434426,1779573434480,150,1779573434407,1779573434407,delta,"0,0.05"
1779573434431,1779573434480,151,1779573434413,1779573434413,delta,"0,0.05"
1779573434473,1779573434480,152,1779573434453,1779573434454,delta,"0,0.05"
1779573434517,1779573434556,153,1779573434497,1779573434497,delta,"0,0.05"
1779573434558,1779573434613,154,1779573434539,1779573434539,delta,"0,0.05"
1779573434608,1779573434614,155,1779573434589,1779573434589,delta,"0,0.05"
1779573434653,1779573434690,156,1779573434634,1779573434634,delta,"0,0.05"
1779573434700,1779573434747,157,1779573434681,1779573434681,delta,"0,0.05"
1779573434742,1779573434747,158,1779573434723,1779573434723,delta,"0,0.05"
1779573434778,1779573434782,159,1779573434758,1779573434758,delta,"0,0.05"
1779573434817,1779573434821,160,1779573434798,1779573434798,delta,"0,0.05"
1779573434849,1779573434878,161,1779573434830,1779573434830,delta,"0,0.05"
1779573434891,1779573434912,162,1779573434872,1779573434872,delta,"0,0.05"
1779573434961,1779573435008,163,1779573434942,1779573434943,delta,"0,0.05"
1779573434965,1779573435008,164,1779573434946,1779573434946,delta,"0,0.05"
1779573434998,1779573435008,165,1779573434978,1779573434978,delta,"0,0.05"
1779573435030,1779573435042,166,1779573435011,1779573435011,delta,"0,0.05"
1779573435063,1779573435081,167,1779573435044,1779573435044,delta,"0,0.05"
1779573435096,1779573435138,168,1779573435077,1779573435077,delta,"0,0.05"
1779573435129,1779573435138,169,1779573435110,1779573435110,delta,"0,0.05"
1779573435163,1779573435172,170,1779573435144,1779573435144,delta,"0,0.05"
1779573435207,1779573435212,171,1779573435188,1779573435188,delta,"0,0.05"
1779573435249,1779573435268,172,1779573435230,1779573435230,delta,"0,0.05"
1779573435290,1779573435302,173,1779573435271,1779573435271,delta,"0,0.05"
1779573435334,1779573435341,174,1779573435315,1779573435315,delta,"0,0.05"
1779573435374,1779573435398,175,1779573435354,1779573435354,delta,"0,0.05"
1779573435418,1779573435432,176,1779573435398,1779573435398,delta,"0,0.05"
1779573435455,1779573435471,177,1779573435436,1779573435436,delta,"0,0.05"
1779573435541,1779573435561,178,1779573435521,1779573435521,delta,"0,0.05"
1779573435544,1779573435561,179,1779573435525,1779573435525,delta,"0,0.05"
1779573435586,1779573435603,180,1779573435567,1779573435567,delta,"0,0.05"
1779573435631,1779573435659,181,1779573435612,1779573435612,delta,"0,0.05"
1779573435672,1779573435697,182,1779573435653,1779573435653,delta,"0,0.05"
1779573435714,1779573435737,183,1779573435694,1779573435695,delta,"0,0.05"
1779573435753,1779573435794,184,1779573435734,1779573435734,delta,"0,0.05"
1779573435786,1779573435794,185,1779573435767,1779573435767,delta,"0,0.05"
1779573435818,1779573435830,186,1779573435799,1779573435799,delta,"0,0.05"
1779573435851,1779573435871,187,1779573435832,1779573435832,delta,"0,0.05"
1779573435885,1779573435929,188,1779573435866,1779573435866,delta,"0,0.05"
1779573435926,1779573435929,189,1779573435907,1779573435907,delta,"0,0.05"
1779573435958,1779573435963,190,1779573435939,1779573435939,delta,"0,0.05"
1779573435999,1779573436004,191,1779573435980,1779573435980,delta,"0,0.05"
1779573436030,1779573436061,192,1779573436011,1779573436011,delta,"0,0.05"
1779573436063,1779573436094,193,1779573436044,1779573436044,delta,"0,0.05"
1779573436095,1779573436134,194,1779573436076,1779573436076,delta,"0,0.05"
1779573436129,1779573436134,195,1779573436109,1779573436109,delta,"0,0.05"
1779573436161,1779573436191,196,1779573436142,1779573436142,delta,"0,0.05"
1779573436203,1779573436225,197,1779573436184,1779573436184,delta,"0,0.05"
1779573436244,1779573436264,198,1779573436225,1779573436225,delta,"0,0.05"
1779573436287,1779573436321,199,1779573436268,1779573436268,delta,"0,0.05"
1779573436329,1779573436355,200,1779573436310,1779573436310,delta,"0,0.05"
1779573436370,1779573436395,201,1779573436351,1779573436351,delta,"0,0.05"
1779573436416,1779573436451,202,1779573436396,1779573436396,delta,"0,0.05"
1779573436455,1779573436485,203,1779573436435,1779573436436,delta,"0,0.05"
1779573436496,1779573436526,204,1779573436477,1779573436477,delta,"0,0.05"
1779573436535,1779573436583,205,1779573436516,1779573436516,delta,"0,0.05"
1779573436622,1779573436656,206,1779573436603,1779573436603,delta,"0,0.05"
1779573436625,1779573436656,207,1779573436607,1779573436607,delta,"0,0.05"
1779573436669,1779573436713,208,1779573436650,1779573436650,delta,"0,0.05"
1779573436714,1779573436747,209,1779573436694,1779573436695,delta,"0,0.05"
1779573436754,1779573436791,210,1779573436735,1779573436735,delta,"0,0.05"
1779573436789,1779573436791,211,1779573436769,1779573436769,delta,"0,0.05"
1779573436820,1779573436847,212,1779573436801,1779573436801,delta,"0,0.05"
1779573436853,1779573436882,213,1779573436834,1779573436834,delta,"0,0.05"
1779573436886,1779573436922,214,1779573436867,1779573436868,delta,"0,0.05"
1779573436929,1779573436985,215,1779573436910,1779573436910,delta,"0,0.05"
1779573436961,1779573436985,216,1779573436942,1779573436942,delta,"0,0.05"
1779573437001,1779573437019,217,1779573436982,1779573436982,delta,"0,0.05"
1779573437032,1779573437059,218,1779573437013,1779573437013,delta,"0,0.05"
1779573437065,1779573437115,219,1779573437046,1779573437046,delta,"0,0.05"
1779573437098,1779573437115,220,1779573437078,1779573437078,delta,"0,0.05"
1779573437130,1779573437148,221,1779573437111,1779573437111,delta,"0,0.05"
1779573437163,1779573437193,222,1779573437144,1779573437144,delta,"0,0.05"
1779573437205,1779573437248,223,1779573437186,1779573437186,delta,"0,0.05"
1779573437247,1779573437248,224,1779573437228,1779573437228,delta,"0,0.05"
1779573437288,1779573437322,225,1779573437269,1779573437269,delta,"0,0.05"
1779573437330,1779573437380,226,1779573437311,1779573437311,delta,"0,0.05"
1779573437372,1779573437380,227,1779573437353,1779573437353,delta,"0,0.05"
1779573437451,1779573437456,228,1779573437432,1779573437432,delta,"0,0.05"
1779573437454,1779573437457,229,1779573437435,1779573437435,delta,"0,0.05"
1779573437496,1779573437513,230,1779573437476,1779573437476,delta,"0,0.05"
1779573437536,1779573437547,231,1779573437517,1779573437517,delta,"0,0.05"
1779573437578,1779573437587,232,1779573437559,1779573437559,delta,"0,0.05"
1779573437667,1779573437677,233,1779573437648,1779573437648,delta,"0,0.05"
1779573437670,1779573437677,234,1779573437651,1779573437652,delta,"0,0.05"
1779573437714,1779573437717,235,1779573437695,1779573437695,delta,"0,0.05"
1779573437757,1779573437772,236,1779573437738,1779573437738,delta,"0,0.05"
1779573437792,1779573437807,237,1779573437772,1779573437773,delta,"0,0.05"
1779573437823,1779573437847,238,1779573437804,1779573437804,delta,"0,0.05"
1779573437856,1779573437905,239,1779573437837,1779573437837,delta,"0,0.05"
1779573437889,1779573437905,240,1779573437870,1779573437870,delta,"0,0.05"
1779573437968,1779573437983,241,1779573437948,1779573437948,delta,"0,0.05"
1779573437971,1779573437983,242,1779573437953,1779573437953,delta,"0,0.05"
1779573438003,1779573438039,243,1779573437984,1779573437985,delta,"0,0.05"
1779573438036,1779573438039,244,1779573438017,1779573438017,delta,"0,0.05"
1779573438069,1779573438073,245,1779573438049,1779573438049,delta,"0,0.05"
1779573438101,1779573438112,246,1779573438082,1779573438082,delta,"0,0.05"
1779573438133,1779573438170,247,1779573438114,1779573438115,delta,"0,0.05"
1779573438167,1779573438170,248,1779573438148,1779573438148,delta,"0,0.05"
1779573438201,1779573438204,249,1779573438182,1779573438182,delta,"0,0.05"
1779573438241,1779573438244,250,1779573438222,1779573438222,delta,"0,0.05"
1779573438285,1779573438304,251,1779573438266,1779573438266,delta,"0,0.05"
1779573438324,1779573438338,252,1779573438305,1779573438305,delta,"0,0.05"
1779573438368,1779573438377,253,1779573438349,1779573438349,delta,"0,0.05"
1779573438408,1779573438434,254,1779573438389,1779573438389,delta,"0,0.05"
1779573438449,1779573438469,255,1779573438429,1779573438430,delta,"0,0.05"
1779573438490,1779573438509,256,1779573438471,1779573438471,delta,"0,0.05"
1779573438571,1779573438603,257,1779573438552,1779573438552,delta,"0,0.05"
1779573438578,1779573438603,258,1779573438559,1779573438559,delta,"0,0.05"
1779573438619,1779573438643,259,1779573438600,1779573438600,delta,"0,0.05"
1779573438659,1779573438699,260,1779573438640,1779573438640,delta,"0,0.05"
1779573438751,1779573438773,261,1779573438732,1779573438732,delta,"0,0.05"
1779573438754,1779573438773,262,1779573438736,1779573438736,delta,"0,0.05"
1779573438799,1779573438831,263,1779573438779,1779573438779,delta,"0,0.05"
1779573438841,1779573438865,264,1779573438821,1779573438821,delta,"0,0.05"
1779573438884,1779573438906,265,1779573438865,1779573438865,delta,"0,0.05"
1779573438925,1779573438962,266,1779573438905,1779573438905,delta,"0,0.05"
1779573438965,1779573438996,267,1779573438946,1779573438946,delta,"0,0.05"
1779573439006,1779573439036,268,1779573438987,1779573438987,delta,"0,0.05"
1779573439085,1779573439093,269,1779573439066,1779573439066,delta,"0,0.05"
1779573439089,1779573439093,270,1779573439070,1779573439070,delta,"0,0.05"
1779573439121,1779573439127,271,1779573439102,1779573439102,delta,"0,0.05"
1779573439154,1779573439166,272,1779573439135,1779573439135,delta,"0,0.05"
1779573439187,1779573439222,273,1779573439168,1779573439168,delta,"0,0.05"
1779573439219,1779573439222,274,1779573439200,1779573439200,delta,"0,0.05"
1779573439252,1779573439257,275,1779573439233,1779573439233,delta,"0,0.05"
1779573439285,1779573439298,276,1779573439266,1779573439266,delta,"0,0.05"
1779573439318,1779573439356,277,1779573439299,1779573439299,delta,"0,0.05"
1779573439350,1779573439356,278,1779573439331,1779573439331,delta,"0,0.05"
1779573439383,1779573439390,279,1779573439364,1779573439364,delta,"0,0.05"
1779573439417,1779573439430,280,1779573439397,1779573439398,delta,"0,0.05"
1779573439450,1779573439487,281,1779573439431,1779573439431,delta,"0,0.05"
1779573439493,1779573439521,282,1779573439474,1779573439474,delta,"0,0.05"
1779573439566,1779573439617,283,1779573439547,1779573439547,delta,"0,0.05"
1779573439570,1779573439617,284,1779573439551,1779573439551,delta,"0,0.05"
1779573439606,1779573439617,285,1779573439587,1779573439587,delta,"0,0.05"
1779573439643,1779573439652,286,1779573439624,1779573439624,delta,"0,0.05"
1779573439680,1779573439692,287,1779573439661,1779573439661,delta,"0,0.05"
1779573439719,1779573439749,288,1779573439700,1779573439700,delta,"0,0.05"
1779573439753,1779573439785,289,1779573439734,1779573439734,delta,"0,0.05"
1779573439786,1779573439825,290,1779573439767,1779573439767,delta,"0,0.05"
1779573439819,1779573439825,291,1779573439800,1779573439800,delta,"0,0.05"
1779573439851,1779573439881,292,1779573439832,1779573439832,delta,"0,0.05"
1779573439884,1779573439916,293,1779573439865,1779573439865,delta,"0,0.05"
1779573439916,1779573439957,294,1779573439897,1779573439897,delta,"0,0.05"
1779573439950,1779573439957,295,1779573439930,1779573439931,delta,"0,0.05"
1779573440029,1779573440047,296,1779573440009,1779573440010,delta,"0,0.05"
1779573440034,1779573440047,297,1779573440015,1779573440015,delta,"0,0.05"
1779573440068,1779573440087,298,1779573440049,1779573440049,delta,"0,0.05"
1779573440108,1779573440143,299,1779573440089,1779573440089,delta,"0,0.05"
1779573440139,1779573440143,300,1779573440120,1779573440120,delta,"0,0.05"
1779573440173,1779573440179,301,1779573440154,1779573440154,delta,"0,0.05"
1779573440210,1779573440219,302,1779573440191,1779573440191,delta,"0,0.05"
1779573440242,1779573440276,303,1779573440223,1779573440223,delta,"0,0.05"
1779573440275,1779573440276,304,1779573440255,1779573440255,delta,"0,0.05"
1779573440307,1779573440310,305,1779573440288,1779573440288,delta,"0,0.05"
1779573440340,1779573440350,306,1779573440321,1779573440321,delta,"0,0.05"
1779573440372,1779573440406,307,1779573440353,1779573440353,delta,"0,0.05"
1779573440405,1779573440406,308,1779573440386,1779573440386,delta,"0,0.05"
1779573440439,1779573440441,309,1779573440420,1779573440420,delta,"0,0.05"
1779573440472,1779573440481,310,1779573440453,1779573440453,delta,"0,0.05"
1779573440514,1779573440537,311,1779573440495,1779573440495,delta,"0,0.05"
1779573440547,1779573440571,312,1779573440528,1779573440528,delta,"0,0.05"
1779573440586,1779573440611,313,1779573440567,1779573440567,delta,"0,0.05"
1779573440618,1779573440668,314,1779573440599,1779573440599,delta,"0,0.05"
1779573440650,1779573440668,315,1779573440631,1779573440631,delta,"0,0.05"
1779573440683,1779573440703,316,1779573440664,1779573440664,delta,"0,0.05"
1779573440722,1779573440744,317,1779573440703,1779573440703,delta,"0,0.05"
1779573440756,1779573440801,318,1779573440737,1779573440737,delta,"0,0.05"
1779573440791,1779573440801,319,1779573440770,1779573440770,delta,"0,0.05"
1779573440822,1779573440836,320,1779573440802,1779573440802,delta,"0,0.05"
1779573440891,1779573440932,321,1779573440872,1779573440872,delta,"0,0.05"
1779573440894,1779573440932,322,1779573440875,1779573440875,delta,"0,0.05"
1779573440929,1779573440932,323,1779573440909,1779573440909,delta,"0,0.05"
1779573440961,1779573440967,324,1779573440942,1779573440942,delta,"0,0.05"
1779573441034,1779573441063,325,1779573441015,1779573441015,delta,"0,0.05"
1779573441038,1779573441063,326,1779573441019,1779573441019,delta,"0,0.05"
1779573441070,1779573441097,327,1779573441051,1779573441051,delta,"0,0.05"
1779573441111,1779573441137,328,1779573441091,1779573441092,delta,"0,0.05"
1779573441143,1779573441193,329,1779573441122,1779573441122,delta,"0,0.05"
1779573441174,1779573441193,330,1779573441155,1779573441155,delta,"0,0.05"
1779573441207,1779573441227,331,1779573441187,1779573441188,delta,"0,0.05"
1779573441239,1779573441267,332,1779573441220,1779573441220,delta,"0,0.05"
1779573441272,1779573441323,333,1779573441253,1779573441253,delta,"0,0.05"
1779573441304,1779573441323,334,1779573441285,1779573441285,delta,"0,0.05"
1779573441338,1779573441358,335,1779573441318,1779573441318,delta,"0,0.05"
1779573441370,1779573441398,336,1779573441351,1779573441351,delta,"0,0.05"
1779573441403,1779573441455,337,1779573441384,1779573441384,delta,"0,0.05"
1779573441436,1779573441455,338,1779573441416,1779573441416,delta,"0,0.05"
1779573441468,1779573441488,339,1779573441449,1779573441449,delta,"0,0.05"
1779573441539,1779573441584,340,1779573441520,1779573441520,delta,"0,0.05"
1779573441543,1779573441584,341,1779573441524,1779573441524,delta,"0,0.05"
1779573441576,1779573441584,342,1779573441557,1779573441557,delta,"0,0.05"
1779573441616,1779573441618,343,1779573441597,1779573441597,delta,"0,0.05"
1779573441647,1779573441657,344,1779573441628,1779573441628,delta,"0,0.05"
1779573441680,1779573441714,345,1779573441661,1779573441661,delta,"0,0.05"
1779573441713,1779573441714,346,1779573441694,1779573441694,delta,"0,0.05"
1779573441754,1779573441787,347,1779573441735,1779573441735,delta,"0,0.05"
1779573441787,1779573441787,348,1779573441767,1779573441767,delta,"0,0.05"
1779573441818,1779573441843,349,1779573441799,1779573441799,delta,"0,0.05"
1779573441851,1779573441877,350,1779573441832,1779573441832,delta,"0,0.05"
1779573441884,1779573441918,351,1779573441865,1779573441865,delta,"0,0.05"
1779573441917,1779573441918,352,1779573441898,1779573441898,delta,"0,0.05"
1779573441949,1779573441977,353,1779573441930,1779573441930,delta,"0,0.05"
1779573441982,1779573442012,354,1779573441963,1779573441963,delta,"0,0.05"
1779573442054,1779573442110,355,1779573442035,1779573442035,delta,"0,0.05"
1779573442058,1779573442110,356,1779573442038,1779573442038,delta,"0,0.05"
1779573442090,1779573442110,357,1779573442071,1779573442071,delta,"0,0.05"
1779573442164,1779573442183,358,1779573442145,1779573442145,delta,"0,0.05"
1779573442168,1779573442183,359,1779573442149,1779573442149,delta,"0,0.05"
1779573442201,1779573442241,360,1779573442182,1779573442182,delta,"0,0.05"
1779573442234,1779573442241,361,1779573442215,1779573442215,delta,"0,0.05"
1779573442268,1779573442274,362,1779573442249,1779573442249,delta,"0,0.05"
1779573442300,1779573442313,363,1779573442281,1779573442281,delta,"0,0.05"
1779573442332,1779573442370,364,1779573442313,1779573442313,delta,"0,0.05"
1779573442365,1779573442370,365,1779573442346,1779573442346,delta,"0,0.05"
1779573442398,1779573442408,366,1779573442379,1779573442379,delta,"0,0.05"
1779573442430,1779573442447,367,1779573442411,1779573442411,delta,"0,0.05"
1779573442463,1779573442505,368,1779573442444,1779573442444,delta,"0,0.05"
1779573442496,1779573442505,369,1779573442477,1779573442477,delta,"0,0.05"
1779573442568,1779573442580,370,1779573442549,1779573442549,delta,"0,0.05"
1779573442571,1779573442580,371,1779573442552,1779573442552,delta,"0,0.05"
1779573442603,1779573442636,372,1779573442584,1779573442584,delta,"0,0.05"
1779573442676,1779573442710,373,1779573442656,1779573442656,delta,"0,0.05"
1779573442678,1779573442710,374,1779573442659,1779573442659,delta,"0,0.05"
1779573442711,1779573442767,375,1779573442691,1779573442691,delta,"0,0.05"
1779573442748,1779573442767,376,1779573442728,1779573442728,delta,"0,0.05"
