t3_recv,tq_dequeue,cmd_seq,t0,t1,action_type,action_data
1779574733421,1779574733456,112,1779574733412,1779574733412,delta,"0,0.05"
1779574733461,1779574733490,113,1779574733452,1779574733452,delta,"0,0.05"
1779574733493,1779574733531,114,1779574733483,1779574733483,delta,"0,0.05"
1779574733525,1779574733531,115,1779574733516,1779574733516,delta,"0,0.05"
1779574733559,1779574733592,116,1779574733549,1779574733549,delta,"0,0.05"
1779574733590,1779574733592,117,1779574733581,1779574733581,delta,"0,0.05"
1779574733623,1779574733626,118,1779574733614,1779574733614,delta,"0,0.05"
1779574733656,1779574733668,119,1779574733647,1779574733647,delta,"0,0.05"
1779574733688,1779574733730,120,1779574733679,1779574733679,delta,"0,0.05"
1779574733721,1779574733730,121,1779574733712,1779574733712,delta,"0,0.05"
1779574733753,1779574733765,122,1779574733744,1779574733745,delta,"0,0.05"
1779574733786,1779574733805,123,1779574733777,1779574733777,delta,"0,0.05"
1779574733818,1779574733866,124,1779574733810,1779574733810,delta,"0,0.05"
1779574733851,1779574733866,125,1779574733843,1779574733843,delta,"0,0.05"
1779574733885,1779574733901,126,1779574733876,1779574733876,delta,"0,0.05"
1779574733926,1779574733942,127,1779574733917,1779574733917,delta,"0,0.05"
1779574734006,1779574734036,128,1779574733997,1779574733997,delta,"0,0.05"
1779574734010,1779574734036,129,1779574734001,1779574734001,delta,"0,0.05"
1779574734043,1779574734078,130,1779574734035,1779574734035,delta,"0,0.05"
1779574734077,1779574734078,131,1779574734068,1779574734068,delta,"0,0.05"
1779574734109,1779574734140,132,1779574734101,1779574734101,delta,"0,0.05"
1779574734142,1779574734179,133,1779574734133,1779574734133,delta,"0,0.05"
1779574734175,1779574734179,134,1779574734166,1779574734166,delta,"0,0.05"
1779574734207,1779574734218,135,1779574734199,1779574734199,delta,"0,0.05"
1779574734240,1779574734279,136,1779574734231,1779574734231,delta,"0,0.05"
1779574734273,1779574734279,137,1779574734264,1779574734264,delta,"0,0.05"
1779574734306,1779574734314,138,1779574734297,1779574734297,delta,"0,0.05"
1779574734338,1779574734355,139,1779574734329,1779574734329,delta,"0,0.05"
1779574734411,1779574734417,140,1779574734402,1779574734402,delta,"0,0.05"
1779574734415,1779574734417,141,1779574734406,1779574734406,delta,"0,0.05"
1779574734447,1779574734455,142,1779574734439,1779574734439,delta,"0,0.05"
1779574734488,1779574734495,143,1779574734479,1779574734479,delta,"0,0.05"
1779574734519,1779574734556,144,1779574734510,1779574734510,delta,"0,0.05"
1779574734551,1779574734556,145,1779574734543,1779574734543,delta,"0,0.05"
1779574734584,1779574734590,146,1779574734575,1779574734575,delta,"0,0.05"
1779574734617,1779574734631,147,1779574734608,1779574734608,delta,"0,0.05"
1779574734649,1779574734691,148,1779574734641,1779574734641,delta,"0,0.05"
1779574734682,1779574734691,149,1779574734673,1779574734674,delta,"0,0.05"
1779574734715,1779574734726,150,1779574734706,1779574734706,delta,"0,0.05"
1779574734747,1779574734768,151,1779574734739,1779574734739,delta,"0,0.05"
1779574734780,1779574734829,152,1779574734771,1779574734771,delta,"0,0.05"
1779574734813,1779574734829,153,1779574734804,1779574734804,delta,"0,0.05"
1779574734845,1779574734863,154,1779574734837,1779574734837,delta,"0,0.05"
1779574734879,1779574734903,155,1779574734870,1779574734870,delta,"0,0.05"
1779574734912,1779574734964,156,1779574734903,1779574734903,delta,"0,0.05"
1779574734954,1779574734964,157,1779574734945,1779574734946,delta,"0,0.05"
1779574735030,1779574735039,158,1779574735020,1779574735020,delta,"0,0.05"
1779574735035,1779574735039,159,1779574735026,1779574735026,delta,"0,0.05"
1779574735067,1779574735099,160,1779574735058,1779574735058,delta,"0,0.05"
1779574735137,1779574735137,161,1779574735127,1779574735127,delta,"0,0.05"
1779574735143,1779574735177,162,1779574735132,1779574735132,delta,"0,0.05"
1779574735176,1779574735177,163,1779574735167,1779574735167,delta,"0,0.05"
1779574735210,1779574735239,164,1779574735201,1779574735201,delta,"0,0.05"
1779574735243,1779574735276,165,1779574735235,1779574735235,delta,"0,0.05"
1779574735276,1779574735276,166,1779574735267,1779574735267,delta,"0,0.05"
1779574735308,1779574735318,167,1779574735299,1779574735299,delta,"0,0.05"
1779574735340,1779574735378,168,1779574735332,1779574735332,delta,"0,0.05"
1779574735375,1779574735378,169,1779574735366,1779574735366,delta,"0,0.05"
1779574735407,1779574735413,170,1779574735398,1779574735399,delta,"0,0.05"
1779574735449,1779574735456,171,1779574735440,1779574735440,delta,"0,0.05"
1779574735480,1779574735517,172,1779574735471,1779574735471,delta,"0,0.05"
1779574735514,1779574735517,173,1779574735504,1779574735504,delta,"0,0.05"
1779574735554,1779574735591,174,1779574735546,1779574735546,delta,"0,0.05"
1779574735585,1779574735591,175,1779574735577,1779574735577,delta,"0,0.05"
1779574735619,1779574735653,176,1779574735609,1779574735609,delta,"0,0.05"
1779574735653,1779574735688,177,1779574735642,1779574735642,delta,"0,0.05"
1779574735684,1779574735688,178,1779574735675,1779574735675,delta,"0,0.05"
1779574735717,1779574735729,179,1779574735708,1779574735708,delta,"0,0.05"
1779574735749,1779574735790,180,1779574735741,1779574735741,delta,"0,0.05"
1779574735782,1779574735790,181,1779574735773,1779574735773,delta,"0,0.05"
1779574735814,1779574735824,182,1779574735806,1779574735806,delta,"0,0.05"
1779574735848,1779574735864,183,1779574735839,1779574735839,delta,"0,0.05"
1779574735880,1779574735925,184,1779574735871,1779574735871,delta,"0,0.05"
1779574735914,1779574735925,185,1779574735905,1779574735905,delta,"0,0.05"
1779574735955,1779574735959,186,1779574735947,1779574735947,delta,"0,0.05"
1779574735992,1779574736001,187,1779574735983,1779574735984,delta,"0,0.05"
1779574736034,1779574736061,188,1779574736026,1779574736026,delta,"0,0.05"
1779574736065,1779574736096,189,1779574736057,1779574736057,delta,"0,0.05"
1779574736098,1779574736138,190,1779574736089,1779574736089,delta,"0,0.05"
1779574736131,1779574736138,191,1779574736122,1779574736122,delta,"0,0.05"
1779574736200,1779574736233,192,1779574736191,1779574736191,delta,"0,0.05"
1779574736205,1779574736233,193,1779574736196,1779574736196,delta,"0,0.05"
1779574736238,1779574736275,194,1779574736229,1779574736229,delta,"0,0.05"
1779574736271,1779574736275,195,1779574736262,1779574736262,delta,"0,0.05"
1779574736304,1779574736336,196,1779574736296,1779574736296,delta,"0,0.05"
1779574736337,1779574736370,197,1779574736328,1779574736328,delta,"0,0.05"
1779574736369,1779574736370,198,1779574736361,1779574736361,delta,"0,0.05"
1779574736402,1779574736411,199,1779574736393,1779574736394,delta,"0,0.05"
1779574736474,1779574736474,200,1779574736465,1779574736465,delta,"0,0.05"
1779574736480,1779574736510,201,1779574736470,1779574736470,delta,"0,0.05"
1779574736511,1779574736551,202,1779574736502,1779574736502,delta,"0,0.05"
1779574736552,1779574736613,203,1779574736543,1779574736543,delta,"0,0.05"
1779574736583,1779574736613,204,1779574736574,1779574736574,delta,"0,0.05"
1779574736616,1779574736649,205,1779574736607,1779574736607,delta,"0,0.05"
1779574736648,1779574736649,206,1779574736639,1779574736640,delta,"0,0.05"
1779574736681,1779574736692,207,1779574736672,1779574736672,delta,"0,0.05"
1779574736713,1779574736754,208,1779574736705,1779574736705,delta,"0,0.05"
1779574736747,1779574736754,209,1779574736738,1779574736738,delta,"0,0.05"
1779574736778,1779574736791,210,1779574736770,1779574736770,delta,"0,0.05"
1779574736811,1779574736832,211,1779574736803,1779574736803,delta,"0,0.05"
1779574736844,1779574736896,212,1779574736835,1779574736835,delta,"0,0.05"
1779574736877,1779574736896,213,1779574736868,1779574736868,delta,"0,0.05"
1779574736909,1779574736932,214,1779574736901,1779574736901,delta,"0,0.05"
1779574736981,1779574737037,215,1779574736973,1779574736973,delta,"0,0.05"
1779574736986,1779574737037,216,1779574736977,1779574736977,delta,"0,0.05"
1779574737023,1779574737037,217,1779574737015,1779574737015,delta,"0,0.05"
1779574737064,1779574737073,218,1779574737056,1779574737056,delta,"0,0.05"
1779574737095,1779574737114,219,1779574737086,1779574737086,delta,"0,0.05"
1779574737128,1779574737177,220,1779574737119,1779574737119,delta,"0,0.05"
1779574737160,1779574737177,221,1779574737152,1779574737152,delta,"0,0.05"
1779574737198,1779574737212,222,1779574737190,1779574737190,delta,"0,0.05"
1779574737230,1779574737254,223,1779574737222,1779574737222,delta,"0,0.05"
1779574737263,1779574737317,224,1779574737254,1779574737254,delta,"0,0.05"
1779574737296,1779574737317,225,1779574737287,1779574737287,delta,"0,0.05"
1779574737328,1779574737353,226,1779574737320,1779574737320,delta,"0,0.05"
1779574737361,1779574737395,227,1779574737352,1779574737352,delta,"0,0.05"
1779574737394,1779574737395,228,1779574737385,1779574737385,delta,"0,0.05"
1779574737426,1779574737457,229,1779574737418,1779574737418,delta,"0,0.05"
1779574737506,1779574737534,230,1779574737497,1779574737497,delta,"0,0.05"
1779574737510,1779574737534,231,1779574737501,1779574737501,delta,"0,0.05"
1779574737544,1779574737595,232,1779574737536,1779574737536,delta,"0,0.05"
1779574737584,1779574737595,233,1779574737576,1779574737576,delta,"0,0.05"
1779574737616,1779574737631,234,1779574737607,1779574737607,delta,"0,0.05"
1779574737649,1779574737673,235,1779574737640,1779574737640,delta,"0,0.05"
1779574737682,1779574737736,236,1779574737673,1779574737673,delta,"0,0.05"
1779574737715,1779574737736,237,1779574737706,1779574737706,delta,"0,0.05"
1779574737747,1779574737771,238,1779574737738,1779574737738,delta,"0,0.05"
1779574737780,1779574737813,239,1779574737771,1779574737771,delta,"0,0.05"
1779574737812,1779574737813,240,1779574737803,1779574737803,delta,"0,0.05"
1779574737845,1779574737876,241,1779574737836,1779574737836,delta,"0,0.05"
1779574737877,1779574737911,242,1779574737868,1779574737869,delta,"0,0.05"
1779574737910,1779574737911,243,1779574737901,1779574737901,delta,"0,0.05"
1779574737943,1779574737952,244,1779574737934,1779574737934,delta,"0,0.05"
1779574737976,1779574738015,245,1779574737968,1779574737968,delta,"0,0.05"
1779574738019,1779574738050,246,1779574738010,1779574738010,delta,"0,0.05"
1779574738056,1779574738091,247,1779574738046,1779574738047,delta,"0,0.05"
1779574738095,1779574738154,248,1779574738086,1779574738086,delta,"0,0.05"
1779574738126,1779574738154,249,1779574738117,1779574738117,delta,"0,0.05"
1779574738158,1779574738189,250,1779574738150,1779574738150,delta,"0,0.05"
1779574738192,1779574738230,251,1779574738182,1779574738182,delta,"0,0.05"
1779574738224,1779574738230,252,1779574738215,1779574738215,delta,"0,0.05"
1779574738256,1779574738292,253,1779574738248,1779574738248,delta,"0,0.05"
1779574738289,1779574738292,254,1779574738281,1779574738281,delta,"0,0.05"
1779574738322,1779574738327,255,1779574738313,1779574738313,delta,"0,0.05"
1779574738390,1779574738430,256,1779574738382,1779574738382,delta,"0,0.05"
1779574738394,1779574738430,257,1779574738385,1779574738385,delta,"0,0.05"
1779574738427,1779574738430,258,1779574738419,1779574738419,delta,"0,0.05"
1779574738460,1779574738468,259,1779574738452,1779574738452,delta,"0,0.05"
1779574738533,1779574738570,260,1779574738524,1779574738524,delta,"0,0.05"
1779574738536,1779574738570,261,1779574738528,1779574738528,delta,"0,0.05"
1779574738572,1779574738605,262,1779574738561,1779574738561,delta,"0,0.05"
1779574738610,1779574738648,263,1779574738601,1779574738601,delta,"0,0.05"
1779574738641,1779574738649,264,1779574738632,1779574738632,delta,"0,0.05"
1779574738674,1779574738712,265,1779574738665,1779574738665,delta,"0,0.05"
1779574738707,1779574738712,266,1779574738698,1779574738698,delta,"0,0.05"
1779574738739,1779574738747,267,1779574738730,1779574738730,delta,"0,0.05"
1779574738771,1779574738789,268,1779574738763,1779574738763,delta,"0,0.05"
1779574738804,1779574738851,269,1779574738795,1779574738795,delta,"0,0.05"
1779574738837,1779574738851,270,1779574738828,1779574738828,delta,"0,0.05"
1779574738869,1779574738885,271,1779574738860,1779574738861,delta,"0,0.05"
1779574738902,1779574738929,272,1779574738893,1779574738893,delta,"0,0.05"
1779574738935,1779574738993,273,1779574738926,1779574738926,delta,"0,0.05"
1779574738968,1779574738993,274,1779574738959,1779574738959,delta,"0,0.05"
1779574739009,1779574739028,275,1779574739000,1779574739000,delta,"0,0.05"
1779574739046,1779574739069,276,1779574739037,1779574739037,delta,"0,0.05"
1779574739087,1779574739131,277,1779574739078,1779574739078,delta,"0,0.05"
1779574739118,1779574739131,278,1779574739110,1779574739110,delta,"0,0.05"
1779574739151,1779574739168,279,1779574739142,1779574739142,delta,"0,0.05"
1779574739187,1779574739210,280,1779574739178,1779574739178,delta,"0,0.05"
1779574739220,1779574739272,281,1779574739211,1779574739211,delta,"0,0.05"
1779574739253,1779574739272,282,1779574739244,1779574739244,delta,"0,0.05"
1779574739286,1779574739307,283,1779574739277,1779574739277,delta,"0,0.05"
1779574739318,1779574739349,284,1779574739309,1779574739309,delta,"0,0.05"
1779574739351,1779574739410,285,1779574739342,1779574739342,delta,"0,0.05"
1779574739383,1779574739410,286,1779574739375,1779574739375,delta,"0,0.05"
1779574739417,1779574739445,287,1779574739408,1779574739408,delta,"0,0.05"
1779574739495,1779574739549,288,1779574739487,1779574739487,delta,"0,0.05"
1779574739500,1779574739549,289,1779574739491,1779574739491,delta,"0,0.05"
1779574739541,1779574739549,290,1779574739533,1779574739533,delta,"0,0.05"
1779574739579,1779574739585,291,1779574739570,1779574739570,delta,"0,0.05"
1779574739616,1779574739626,292,1779574739607,1779574739607,delta,"0,0.05"
1779574739652,1779574739689,293,1779574739643,1779574739643,delta,"0,0.05"
1779574739688,1779574739689,294,1779574739679,1779574739679,delta,"0,0.05"
1779574739720,1779574739724,295,1779574739712,1779574739712,delta,"0,0.05"
1779574739753,1779574739766,296,1779574739744,1779574739744,delta,"0,0.05"
1779574739786,1779574739827,297,1779574739777,1779574739777,delta,"0,0.05"
1779574739821,1779574739827,298,1779574739810,1779574739810,delta,"0,0.05"
1779574739851,1779574739862,299,1779574739842,1779574739843,delta,"0,0.05"
1779574739884,1779574739904,300,1779574739875,1779574739875,delta,"0,0.05"
1779574739917,1779574739968,301,1779574739908,1779574739908,delta,"0,0.05"
1779574739949,1779574739968,302,1779574739940,1779574739940,delta,"0,0.05"
1779574739982,1779574740003,303,1779574739974,1779574739974,delta,"0,0.05"
1779574740017,1779574740044,304,1779574740009,1779574740009,delta,"0,0.05"
1779574740061,1779574740108,305,1779574740053,1779574740053,delta,"0,0.05"
1779574740131,1779574740143,306,1779574740123,1779574740123,delta,"0,0.05"
1779574740135,1779574740143,307,1779574740127,1779574740127,delta,"0,0.05"
1779574740167,1779574740186,308,1779574740159,1779574740159,delta,"0,0.05"
1779574740200,1779574740248,309,1779574740192,1779574740192,delta,"0,0.05"
1779574740233,1779574740248,310,1779574740224,1779574740224,delta,"0,0.05"
1779574740266,1779574740286,311,1779574740257,1779574740257,delta,"0,0.05"
1779574740298,1779574740326,312,1779574740290,1779574740290,delta,"0,0.05"
1779574740331,1779574740389,313,1779574740323,1779574740323,delta,"0,0.05"
1779574740364,1779574740389,314,1779574740355,1779574740355,delta,"0,0.05"
1779574740396,1779574740426,315,1779574740388,1779574740388,delta,"0,0.05"
1779574740429,1779574740469,316,1779574740420,1779574740420,delta,"0,0.05"
1779574740462,1779574740469,317,1779574740453,1779574740453,delta,"0,0.05"
1779574740495,1779574740532,318,1779574740486,1779574740486,delta,"0,0.05"
1779574740528,1779574740532,319,1779574740520,1779574740520,delta,"0,0.05"
1779574740569,1779574740611,320,1779574740560,1779574740560,delta,"0,0.05"
1779574740645,1779574740674,321,1779574740637,1779574740637,delta,"0,0.05"
1779574740650,1779574740674,322,1779574740640,1779574740641,delta,"0,0.05"
1779574740683,1779574740709,323,1779574740674,1779574740674,delta,"0,0.05"
1779574740717,1779574740752,324,1779574740708,1779574740708,delta,"0,0.05"
1779574740749,1779574740752,325,1779574740741,1779574740741,delta,"0,0.05"
1779574740782,1779574740813,326,1779574740773,1779574740773,delta,"0,0.05"
1779574740816,1779574740847,327,1779574740807,1779574740807,delta,"0,0.05"
1779574740848,1779574740889,328,1779574740839,1779574740839,delta,"0,0.05"
1779574740880,1779574740889,329,1779574740872,1779574740872,delta,"0,0.05"
1779574740913,1779574740950,330,1779574740904,1779574740904,delta,"0,0.05"
1779574740946,1779574740950,331,1779574740937,1779574740937,delta,"0,0.05"
1779574740978,1779574740985,332,1779574740969,1779574740969,delta,"0,0.05"
1779574741011,1779574741027,333,1779574741002,1779574741002,delta,"0,0.05"
1779574741088,1779574741090,334,1779574741079,1779574741079,delta,"0,0.05"
1779574741091,1779574741125,335,1779574741083,1779574741083,delta,"0,0.05"
1779574741125,1779574741125,336,1779574741116,1779574741116,delta,"0,0.05"
1779574741165,1779574741166,337,1779574741156,1779574741156,delta,"0,0.05"
1779574741200,1779574741228,338,1779574741192,1779574741192,delta,"0,0.05"
1779574741233,1779574741264,339,1779574741224,1779574741224,delta,"0,0.05"
1779574741266,1779574741306,340,1779574741257,1779574741257,delta,"0,0.05"
1779574741298,1779574741306,341,1779574741289,1779574741289,delta,"0,0.05"
1779574741330,1779574741368,342,1779574741322,1779574741322,delta,"0,0.05"
1779574741363,1779574741368,343,1779574741355,1779574741355,delta,"0,0.05"
1779574741396,1779574741403,344,1779574741388,1779574741388,delta,"0,0.05"
1779574741429,1779574741444,345,1779574741420,1779574741420,delta,"0,0.05"
1779574741461,1779574741508,346,1779574741452,1779574741453,delta,"0,0.05"
1779574741494,1779574741508,347,1779574741485,1779574741485,delta,"0,0.05"
1779574741527,1779574741545,348,1779574741518,1779574741518,delta,"0,0.05"
1779574741560,1779574741592,349,1779574741551,1779574741552,delta,"0,0.05"
1779574741600,1779574741653,350,1779574741591,1779574741591,delta,"0,0.05"
1779574741670,1779574741689,351,1779574741661,1779574741661,delta,"0,0.05"
1779574741709,1779574741731,352,1779574741700,1779574741700,delta,"0,0.05"
1779574741712,1779574741731,353,1779574741703,1779574741703,delta,"0,0.05"
1779574741746,1779574741793,354,1779574741737,1779574741737,delta,"0,0.05"
1779574741779,1779574741793,355,1779574741770,1779574741770,delta,"0,0.05"
1779574741812,1779574741828,356,1779574741803,1779574741803,delta,"0,0.05"
1779574741845,1779574741870,357,1779574741836,1779574741836,delta,"0,0.05"
1779574741877,1779574741932,358,1779574741868,1779574741868,delta,"0,0.05"
1779574741909,1779574741932,359,1779574741901,1779574741901,delta,"0,0.05"
1779574741942,1779574741968,360,1779574741933,1779574741933,delta,"0,0.05"
1779574741975,1779574742009,361,1779574741966,1779574741966,delta,"0,0.05"
1779574742007,1779574742009,362,1779574741999,1779574741999,delta,"0,0.05"
1779574742040,1779574742071,363,1779574742032,1779574742032,delta,"0,0.05"
1779574742082,1779574742106,364,1779574742073,1779574742074,delta,"0,0.05"
1779574742157,1779574742211,365,1779574742149,1779574742149,delta,"0,0.05"
1779574742163,1779574742211,366,1779574742154,1779574742154,delta,"0,0.05"
1779574742195,1779574742211,367,1779574742186,1779574742186,delta,"0,0.05"
1779574742228,1779574742246,368,1779574742219,1779574742219,delta,"0,0.05"
1779574742260,1779574742288,369,1779574742252,1779574742252,delta,"0,0.05"
1779574742293,1779574742349,370,1779574742284,1779574742284,delta,"0,0.05"
1779574742326,1779574742349,371,1779574742317,1779574742317,delta,"0,0.05"
1779574742358,1779574742385,372,1779574742349,1779574742349,delta,"0,0.05"
1779574742391,1779574742427,373,1779574742382,1779574742382,delta,"0,0.05"
1779574742424,1779574742427,374,1779574742415,1779574742415,delta,"0,0.05"
1779574742456,1779574742489,375,1779574742447,1779574742447,delta,"0,0.05"
1779574742489,1779574742524,376,1779574742480,1779574742480,delta,"0,0.05"
