t3_recv,tq_dequeue,cmd_seq,t0,t1,action_type,action_data
1779564011280,1779564011300,39,1779564011269,1779564011269,delta,"0,0.05"
1779564011315,1779564011341,40,1779564011304,1779564011304,delta,"0,0.05"
1779564011350,1779564011393,41,1779564011339,1779564011339,delta,"0,0.05"
1779564011394,1779564011426,42,1779564011383,1779564011383,delta,"0,0.05"
1779564011429,1779564011466,43,1779564011417,1779564011417,delta,"0,0.05"
1779564011472,1779564011518,44,1779564011460,1779564011460,delta,"0,0.05"
1779564011511,1779564011518,45,1779564011500,1779564011500,delta,"0,0.05"
1779564011545,1779564011552,46,1779564011534,1779564011534,delta,"0,0.05"
1779564011579,1779564011592,47,1779564011568,1779564011568,delta,"0,0.05"
1779564011614,1779564011645,48,1779564011603,1779564011603,delta,"0,0.05"
1779564011648,1779564011679,49,1779564011637,1779564011637,delta,"0,0.05"
1779564011684,1779564011719,50,1779564011672,1779564011672,delta,"0,0.05"
1779564011717,1779564011719,51,1779564011706,1779564011706,delta,"0,0.05"
1779564011752,1779564011771,52,1779564011741,1779564011741,delta,"0,0.05"
1779564011786,1779564011805,53,1779564011775,1779564011775,delta,"0,0.05"
1779564011823,1779564011844,54,1779564011812,1779564011812,delta,"0,0.05"
1779564011899,1779564011931,55,1779564011886,1779564011886,delta,"0,0.05"
1779564011902,1779564011931,56,1779564011891,1779564011891,delta,"0,0.05"
1779564011977,1779564012023,57,1779564011966,1779564011966,delta,"0,0.05"
1779564011982,1779564012023,58,1779564011971,1779564011971,delta,"0,0.05"
1779564012015,1779564012023,59,1779564012004,1779564012004,delta,"0,0.05"
1779564012050,1779564012056,60,1779564012039,1779564012039,delta,"0,0.05"
1779564012085,1779564012096,61,1779564012073,1779564012073,delta,"0,0.05"
1779564012119,1779564012149,62,1779564012108,1779564012108,delta,"0,0.05"
1779564012153,1779564012183,63,1779564012142,1779564012142,delta,"0,0.05"
1779564012188,1779564012222,64,1779564012177,1779564012177,delta,"0,0.05"
1779564012222,1779564012274,65,1779564012211,1779564012211,delta,"0,0.05"
1779564012257,1779564012275,66,1779564012245,1779564012245,delta,"0,0.05"
1779564012291,1779564012308,67,1779564012280,1779564012280,delta,"0,0.05"
1779564012326,1779564012347,68,1779564012314,1779564012314,delta,"0,0.05"
1779564012360,1779564012399,69,1779564012349,1779564012349,delta,"0,0.05"
1779564012404,1779564012433,70,1779564012393,1779564012393,delta,"0,0.05"
1779564012437,1779564012474,71,1779564012426,1779564012426,delta,"0,0.05"
1779564012481,1779564012527,72,1779564012470,1779564012470,delta,"0,0.05"
1779564012560,1779564012599,73,1779564012549,1779564012549,delta,"0,0.05"
1779564012565,1779564012599,74,1779564012554,1779564012554,delta,"0,0.05"
1779564012599,1779564012599,75,1779564012587,1779564012587,delta,"0,0.05"
1779564012633,1779564012651,76,1779564012622,1779564012622,delta,"0,0.05"
1779564012668,1779564012685,77,1779564012657,1779564012657,delta,"0,0.05"
1779564012701,1779564012724,78,1779564012690,1779564012690,delta,"0,0.05"
1779564012736,1779564012776,79,1779564012724,1779564012724,delta,"0,0.05"
1779564012770,1779564012776,80,1779564012759,1779564012759,delta,"0,0.05"
1779564012804,1779564012811,81,1779564012793,1779564012793,delta,"0,0.05"
1779564012839,1779564012849,82,1779564012827,1779564012827,delta,"0,0.05"
1779564012915,1779564012934,83,1779564012904,1779564012904,delta,"0,0.05"
1779564012919,1779564012934,84,1779564012908,1779564012908,delta,"0,0.05"
1779564012955,1779564012974,85,1779564012943,1779564012943,delta,"0,0.05"
1779564012996,1779564013026,86,1779564012985,1779564012985,delta,"0,0.05"
1779564013029,1779564013059,87,1779564013018,1779564013018,delta,"0,0.05"
1779564013064,1779564013098,88,1779564013052,1779564013052,delta,"0,0.05"
1779564013098,1779564013098,89,1779564013087,1779564013087,delta,"0,0.05"
1779564013133,1779564013150,90,1779564013121,1779564013121,delta,"0,0.05"
1779564013167,1779564013183,91,1779564013156,1779564013156,delta,"0,0.05"
1779564013202,1779564013222,92,1779564013190,1779564013190,delta,"0,0.05"
1779564013236,1779564013274,93,1779564013225,1779564013225,delta,"0,0.05"
1779564013270,1779564013274,94,1779564013259,1779564013259,delta,"0,0.05"
1779564013304,1779564013308,95,1779564013293,1779564013293,delta,"0,0.05"
1779564013339,1779564013346,96,1779564013327,1779564013327,delta,"0,0.05"
1779564013373,1779564013399,97,1779564013362,1779564013362,delta,"0,0.05"
1779564013450,1779564013471,98,1779564013439,1779564013439,delta,"0,0.05"
1779564013455,1779564013471,99,1779564013444,1779564013444,delta,"0,0.05"
1779564013496,1779564013523,100,1779564013484,1779564013484,delta,"0,0.05"
1779564013538,1779564013556,101,1779564013526,1779564013526,delta,"0,0.05"
1779564013570,1779564013595,102,1779564013559,1779564013559,delta,"0,0.05"
1779564013605,1779564013647,103,1779564013594,1779564013594,delta,"0,0.05"
1779564013639,1779564013647,104,1779564013628,1779564013628,delta,"0,0.05"
1779564013673,1779564013680,105,1779564013662,1779564013662,delta,"0,0.05"
1779564013707,1779564013719,106,1779564013696,1779564013696,delta,"0,0.05"
1779564013742,1779564013773,107,1779564013730,1779564013730,delta,"0,0.05"
1779564013775,1779564013808,108,1779564013764,1779564013764,delta,"0,0.05"
1779564013810,1779564013847,109,1779564013799,1779564013799,delta,"0,0.05"
1779564013844,1779564013848,110,1779564013833,1779564013833,delta,"0,0.05"
1779564013880,1779564013900,111,1779564013868,1779564013868,delta,"0,0.05"
1779564013923,1779564013934,112,1779564013912,1779564013912,delta,"0,0.05"
1779564013996,1779564014025,113,1779564013985,1779564013985,delta,"0,0.05"
1779564013999,1779564014025,114,1779564013988,1779564013988,delta,"0,0.05"
1779564014033,1779564014059,115,1779564014022,1779564014022,delta,"0,0.05"
1779564014068,1779564014098,116,1779564014056,1779564014056,delta,"0,0.05"
1779564014102,1779564014150,117,1779564014091,1779564014091,delta,"0,0.05"
1779564014136,1779564014150,118,1779564014125,1779564014125,delta,"0,0.05"
1779564014171,1779564014183,119,1779564014160,1779564014160,delta,"0,0.05"
1779564014205,1779564014224,120,1779564014194,1779564014194,delta,"0,0.05"
1779564014239,1779564014276,121,1779564014228,1779564014228,delta,"0,0.05"
1779564014274,1779564014276,122,1779564014262,1779564014262,delta,"0,0.05"
1779564014308,1779564014309,123,1779564014296,1779564014296,delta,"0,0.05"
1779564014342,1779564014350,124,1779564014331,1779564014331,delta,"0,0.05"
1779564014376,1779564014408,125,1779564014365,1779564014365,delta,"0,0.05"
1779564014411,1779564014443,126,1779564014400,1779564014400,delta,"0,0.05"
1779564014455,1779564014481,127,1779564014444,1779564014444,delta,"0,0.05"
1779564014534,1779564014566,128,1779564014523,1779564014523,delta,"0,0.05"
1779564014537,1779564014566,129,1779564014526,1779564014526,delta,"0,0.05"
1779564014572,1779564014605,130,1779564014561,1779564014561,delta,"0,0.05"
1779564014607,1779564014657,131,1779564014596,1779564014596,delta,"0,0.05"
1779564014640,1779564014657,132,1779564014629,1779564014629,delta,"0,0.05"
1779564014675,1779564014691,133,1779564014663,1779564014663,delta,"0,0.05"
1779564014709,1779564014730,134,1779564014697,1779564014697,delta,"0,0.05"
1779564014743,1779564014784,135,1779564014732,1779564014732,delta,"0,0.05"
1779564014779,1779564014784,136,1779564014766,1779564014766,delta,"0,0.05"
1779564014812,1779564014818,137,1779564014801,1779564014801,delta,"0,0.05"
1779564014846,1779564014857,138,1779564014834,1779564014834,delta,"0,0.05"
1779564014880,1779564014910,139,1779564014869,1779564014869,delta,"0,0.05"
1779564014956,1779564014982,140,1779564014945,1779564014945,delta,"0,0.05"
1779564014960,1779564014982,141,1779564014949,1779564014949,delta,"0,0.05"
1779564014994,1779564015034,142,1779564014983,1779564014983,delta,"0,0.05"
1779564015070,1779564015108,143,1779564015059,1779564015059,delta,"0,0.05"
1779564015074,1779564015108,144,1779564015063,1779564015063,delta,"0,0.05"
1779564015109,1779564015161,145,1779564015096,1779564015096,delta,"0,0.05"
1779564015142,1779564015161,146,1779564015131,1779564015131,delta,"0,0.05"
1779564015179,1779564015195,147,1779564015167,1779564015167,delta,"0,0.05"
1779564015211,1779564015234,148,1779564015200,1779564015200,delta,"0,0.05"
1779564015245,1779564015287,149,1779564015234,1779564015234,delta,"0,0.05"
1779564015279,1779564015287,150,1779564015268,1779564015268,delta,"0,0.05"
1779564015314,1779564015321,151,1779564015303,1779564015303,delta,"0,0.05"
1779564015349,1779564015360,152,1779564015337,1779564015337,delta,"0,0.05"
1779564015383,1779564015413,153,1779564015372,1779564015372,delta,"0,0.05"
1779564015418,1779564015446,154,1779564015407,1779564015407,delta,"0,0.05"
1779564015461,1779564015486,155,1779564015450,1779564015450,delta,"0,0.05"
1779564015496,1779564015539,156,1779564015485,1779564015485,delta,"0,0.05"
1779564015542,1779564015574,157,1779564015531,1779564015531,delta,"0,0.05"
1779564015579,1779564015613,158,1779564015567,1779564015567,delta,"0,0.05"
1779564015613,1779564015665,159,1779564015601,1779564015601,delta,"0,0.05"
1779564015647,1779564015665,160,1779564015636,1779564015636,delta,"0,0.05"
1779564015682,1779564015698,161,1779564015670,1779564015670,delta,"0,0.05"
1779564015716,1779564015737,162,1779564015704,1779564015704,delta,"0,0.05"
1779564015750,1779564015791,163,1779564015739,1779564015739,delta,"0,0.05"
1779564015785,1779564015791,164,1779564015773,1779564015773,delta,"0,0.05"
1779564015819,1779564015826,165,1779564015808,1779564015808,delta,"0,0.05"
1779564015854,1779564015865,166,1779564015843,1779564015843,delta,"0,0.05"
1779564015887,1779564015917,167,1779564015876,1779564015876,delta,"0,0.05"
1779564015922,1779564015953,168,1779564015911,1779564015911,delta,"0,0.05"
1779564015958,1779564015992,169,1779564015947,1779564015947,delta,"0,0.05"
1779564016001,1779564016045,170,1779564015990,1779564015990,delta,"0,0.05"
1779564016034,1779564016045,171,1779564016023,1779564016023,delta,"0,0.05"
1779564016080,1779564016119,172,1779564016069,1779564016069,delta,"0,0.05"
1779564016113,1779564016119,173,1779564016102,1779564016102,delta,"0,0.05"
1779564016147,1779564016172,174,1779564016136,1779564016136,delta,"0,0.05"
1779564016182,1779564016205,175,1779564016171,1779564016171,delta,"0,0.05"
1779564016216,1779564016244,176,1779564016205,1779564016205,delta,"0,0.05"
1779564016250,1779564016297,177,1779564016239,1779564016239,delta,"0,0.05"
1779564016285,1779564016297,178,1779564016273,1779564016273,delta,"0,0.05"
1779564016319,1779564016330,179,1779564016308,1779564016308,delta,"0,0.05"
1779564016354,1779564016369,180,1779564016343,1779564016343,delta,"0,0.05"
1779564016390,1779564016422,181,1779564016379,1779564016379,delta,"0,0.05"
1779564016429,1779564016456,182,1779564016418,1779564016418,delta,"0,0.05"
1779564016467,1779564016495,183,1779564016456,1779564016456,delta,"0,0.05"
1779564016511,1779564016549,184,1779564016500,1779564016500,delta,"0,0.05"
1779564016597,1779564016621,185,1779564016586,1779564016586,delta,"0,0.05"
1779564016601,1779564016621,186,1779564016590,1779564016590,delta,"0,0.05"
1779564016637,1779564016673,187,1779564016626,1779564016626,delta,"0,0.05"
1779564016672,1779564016673,188,1779564016660,1779564016660,delta,"0,0.05"
1779564016706,1779564016708,189,1779564016695,1779564016695,delta,"0,0.05"
1779564016740,1779564016746,190,1779564016729,1779564016729,delta,"0,0.05"
1779564016775,1779564016799,191,1779564016764,1779564016764,delta,"0,0.05"
1779564016809,1779564016832,192,1779564016798,1779564016798,delta,"0,0.05"
1779564016844,1779564016871,193,1779564016833,1779564016833,delta,"0,0.05"
1779564016878,1779564016923,194,1779564016867,1779564016867,delta,"0,0.05"
1779564016912,1779564016923,195,1779564016901,1779564016901,delta,"0,0.05"
1779564016947,1779564016956,196,1779564016936,1779564016936,delta,"0,0.05"
1779564016991,1779564016996,197,1779564016980,1779564016980,delta,"0,0.05"
1779564017024,1779564017047,198,1779564017013,1779564017013,delta,"0,0.05"
1779564017066,1779564017082,199,1779564017055,1779564017055,delta,"0,0.05"
1779564017099,1779564017121,200,1779564017088,1779564017088,delta,"0,0.05"
1779564017133,1779564017173,201,1779564017122,1779564017122,delta,"0,0.05"
1779564017168,1779564017173,202,1779564017156,1779564017156,delta,"0,0.05"
1779564017202,1779564017206,203,1779564017191,1779564017191,delta,"0,0.05"
1779564017236,1779564017247,204,1779564017225,1779564017225,delta,"0,0.05"
1779564017270,1779564017299,205,1779564017259,1779564017259,delta,"0,0.05"
1779564017305,1779564017334,206,1779564017294,1779564017294,delta,"0,0.05"
1779564017339,1779564017373,207,1779564017328,1779564017328,delta,"0,0.05"
1779564017374,1779564017425,208,1779564017363,1779564017363,delta,"0,0.05"
1779564017408,1779564017425,209,1779564017397,1779564017397,delta,"0,0.05"
1779564017443,1779564017458,210,1779564017432,1779564017432,delta,"0,0.05"
1779564017478,1779564017498,211,1779564017467,1779564017467,delta,"0,0.05"
1779564017521,1779564017551,212,1779564017510,1779564017510,delta,"0,0.05"
1779564017559,1779564017584,213,1779564017548,1779564017548,delta,"0,0.05"
1779564017602,1779564017623,214,1779564017591,1779564017591,delta,"0,0.05"
1779564017635,1779564017675,215,1779564017624,1779564017624,delta,"0,0.05"
1779564017669,1779564017675,216,1779564017658,1779564017658,delta,"0,0.05"
1779564017704,1779564017709,217,1779564017692,1779564017692,delta,"0,0.05"
1779564017738,1779564017748,218,1779564017727,1779564017727,delta,"0,0.05"
1779564017772,1779564017800,219,1779564017761,1779564017761,delta,"0,0.05"
1779564017806,1779564017834,220,1779564017795,1779564017795,delta,"0,0.05"
1779564017841,1779564017872,221,1779564017830,1779564017830,delta,"0,0.05"
1779564017875,1779564017924,222,1779564017864,1779564017864,delta,"0,0.05"
1779564017909,1779564017924,223,1779564017898,1779564017898,delta,"0,0.05"
1779564017993,1779564017996,224,1779564017982,1779564017982,delta,"0,0.05"
1779564017999,1779564018048,225,1779564017988,1779564017988,delta,"0,0.05"
1779564018032,1779564018048,226,1779564018021,1779564018021,delta,"0,0.05"
1779564018075,1779564018081,227,1779564018064,1779564018064,delta,"0,0.05"
1779564018109,1779564018120,228,1779564018098,1779564018098,delta,"0,0.05"
1779564018152,1779564018172,229,1779564018141,1779564018141,delta,"0,0.05"
1779564018184,1779564018205,230,1779564018173,1779564018173,delta,"0,0.05"
1779564018218,1779564018243,231,1779564018207,1779564018207,delta,"0,0.05"
1779564018252,1779564018295,232,1779564018241,1779564018241,delta,"0,0.05"
1779564018286,1779564018295,233,1779564018275,1779564018275,delta,"0,0.05"
1779564018320,1779564018328,234,1779564018309,1779564018309,delta,"0,0.05"
1779564018355,1779564018367,235,1779564018344,1779564018344,delta,"0,0.05"
1779564018389,1779564018420,236,1779564018378,1779564018378,delta,"0,0.05"
1779564018423,1779564018454,237,1779564018412,1779564018412,delta,"0,0.05"
1779564018457,1779564018494,238,1779564018446,1779564018446,delta,"0,0.05"
1779564018492,1779564018494,239,1779564018481,1779564018481,delta,"0,0.05"
1779564018528,1779564018548,240,1779564018517,1779564018517,delta,"0,0.05"
1779564018571,1779564018582,241,1779564018560,1779564018560,delta,"0,0.05"
1779564018650,1779564018674,242,1779564018639,1779564018639,delta,"0,0.05"
1779564018654,1779564018674,243,1779564018643,1779564018643,delta,"0,0.05"
1779564018688,1779564018707,244,1779564018676,1779564018676,delta,"0,0.05"
1779564018722,1779564018747,245,1779564018711,1779564018711,delta,"0,0.05"
1779564018756,1779564018800,246,1779564018745,1779564018745,delta,"0,0.05"
1779564018790,1779564018800,247,1779564018779,1779564018779,delta,"0,0.05"
1779564018825,1779564018833,248,1779564018813,1779564018813,delta,"0,0.05"
1779564018859,1779564018874,249,1779564018848,1779564018848,delta,"0,0.05"
1779564018893,1779564018927,250,1779564018882,1779564018882,delta,"0,0.05"
1779564018928,1779564018962,251,1779564018916,1779564018916,delta,"0,0.05"
1779564018970,1779564019002,252,1779564018959,1779564018959,delta,"0,0.05"
1779564018997,1779564019002,253,1779564018986,1779564018986,delta,"0,0.05"
1779564019073,1779564019090,254,1779564019061,1779564019061,delta,"0,0.05"
1779564019077,1779564019090,255,1779564019066,1779564019066,delta,"0,0.05"
1779564019112,1779564019129,256,1779564019101,1779564019101,delta,"0,0.05"
1779564019155,1779564019181,257,1779564019144,1779564019144,delta,"0,0.05"
1779564019188,1779564019215,258,1779564019176,1779564019176,delta,"0,0.05"
1779564019222,1779564019254,259,1779564019211,1779564019211,delta,"0,0.05"
1779564019257,1779564019307,260,1779564019245,1779564019245,delta,"0,0.05"
1779564019290,1779564019307,261,1779564019279,1779564019279,delta,"0,0.05"
1779564019326,1779564019340,262,1779564019314,1779564019314,delta,"0,0.05"
1779564019359,1779564019380,263,1779564019348,1779564019348,delta,"0,0.05"
1779564019394,1779564019437,264,1779564019383,1779564019383,delta,"0,0.05"
1779564019428,1779564019438,265,1779564019416,1779564019416,delta,"0,0.05"
1779564019462,1779564019471,266,1779564019451,1779564019451,delta,"0,0.05"
1779564019497,1779564019511,267,1779564019486,1779564019486,delta,"0,0.05"
1779564019534,1779564019564,268,1779564019523,1779564019523,delta,"0,0.05"
1779564019579,1779564019598,269,1779564019568,1779564019568,delta,"0,0.05"
1779564019615,1779564019637,270,1779564019604,1779564019604,delta,"0,0.05"
1779564019658,1779564019690,271,1779564019647,1779564019647,delta,"0,0.05"
1779564019691,1779564019724,272,1779564019680,1779564019680,delta,"0,0.05"
1779564019725,1779564019765,273,1779564019714,1779564019714,delta,"0,0.05"
1779564019760,1779564019765,274,1779564019748,1779564019748,delta,"0,0.05"
1779564019794,1779564019821,275,1779564019783,1779564019783,delta,"0,0.05"
1779564019828,1779564019854,276,1779564019817,1779564019817,delta,"0,0.05"
1779564019863,1779564019894,277,1779564019852,1779564019852,delta,"0,0.05"
1779564019898,1779564019946,278,1779564019886,1779564019886,delta,"0,0.05"
1779564019932,1779564019947,279,1779564019921,1779564019921,delta,"0,0.05"
1779564019966,1779564019980,280,1779564019955,1779564019955,delta,"0,0.05"
1779564020000,1779564020019,281,1779564019989,1779564019989,delta,"0,0.05"
1779564020036,1779564020072,282,1779564020025,1779564020025,delta,"0,0.05"
1779564020078,1779564020106,283,1779564020067,1779564020067,delta,"0,0.05"
1779564020151,1779564020197,284,1779564020140,1779564020140,delta,"0,0.05"
1779564020155,1779564020197,285,1779564020144,1779564020144,delta,"0,0.05"
1779564020189,1779564020197,286,1779564020178,1779564020178,delta,"0,0.05"
1779564020224,1779564020231,287,1779564020213,1779564020213,delta,"0,0.05"
1779564020258,1779564020269,288,1779564020247,1779564020247,delta,"0,0.05"
1779564020293,1779564020322,289,1779564020282,1779564020282,delta,"0,0.05"
1779564020327,1779564020356,290,1779564020316,1779564020316,delta,"0,0.05"
1779564020361,1779564020394,291,1779564020350,1779564020350,delta,"0,0.05"
1779564020396,1779564020447,292,1779564020385,1779564020385,delta,"0,0.05"
1779564020430,1779564020447,293,1779564020419,1779564020419,delta,"0,0.05"
1779564020466,1779564020481,294,1779564020454,1779564020454,delta,"0,0.05"
1779564020500,1779564020520,295,1779564020488,1779564020488,delta,"0,0.05"
1779564020539,1779564020572,296,1779564020528,1779564020528,delta,"0,0.05"
1779564020577,1779564020605,297,1779564020565,1779564020565,delta,"0,0.05"
1779564020619,1779564020644,298,1779564020608,1779564020608,delta,"0,0.05"
1779564020693,1779564020696,299,1779564020682,1779564020682,delta,"0,0.05"
1779564020699,1779564020731,300,1779564020687,1779564020687,delta,"0,0.05"
1779564020732,1779564020770,301,1779564020721,1779564020721,delta,"0,0.05"
1779564020767,1779564020770,302,1779564020755,1779564020755,delta,"0,0.05"
1779564020801,1779564020822,303,1779564020790,1779564020790,delta,"0,0.05"
1779564020836,1779564020855,304,1779564020825,1779564020825,delta,"0,0.05"
1779564020870,1779564020895,305,1779564020859,1779564020859,delta,"0,0.05"
1779564020904,1779564020947,306,1779564020893,1779564020893,delta,"0,0.05"
1779564020938,1779564020947,307,1779564020927,1779564020927,delta,"0,0.05"
1779564020973,1779564020981,308,1779564020962,1779564020962,delta,"0,0.05"
1779564021007,1779564021019,309,1779564020996,1779564020996,delta,"0,0.05"
1779564021043,1779564021073,310,1779564021032,1779564021032,delta,"0,0.05"
1779564021086,1779564021107,311,1779564021074,1779564021074,delta,"0,0.05"
1779564021119,1779564021146,312,1779564021108,1779564021108,delta,"0,0.05"
1779564021162,1779564021198,313,1779564021150,1779564021150,delta,"0,0.05"
1779564021194,1779564021198,314,1779564021183,1779564021183,delta,"0,0.05"
1779564021229,1779564021231,315,1779564021217,1779564021217,delta,"0,0.05"
1779564021263,1779564021270,316,1779564021252,1779564021252,delta,"0,0.05"
1779564021297,1779564021323,317,1779564021286,1779564021286,delta,"0,0.05"
1779564021332,1779564021358,318,1779564021321,1779564021321,delta,"0,0.05"
1779564021366,1779564021397,319,1779564021355,1779564021355,delta,"0,0.05"
1779564021401,1779564021450,320,1779564021389,1779564021389,delta,"0,0.05"
1779564021435,1779564021450,321,1779564021423,1779564021423,delta,"0,0.05"
1779564021469,1779564021484,322,1779564021458,1779564021458,delta,"0,0.05"
1779564021503,1779564021525,323,1779564021492,1779564021492,delta,"0,0.05"
1779564021538,1779564021577,324,1779564021527,1779564021527,delta,"0,0.05"
1779564021577,1779564021611,325,1779564021566,1779564021566,delta,"0,0.05"
1779564021621,1779564021650,326,1779564021610,1779564021610,delta,"0,0.05"
1779564021655,1779564021702,327,1779564021644,1779564021644,delta,"0,0.05"
1779564021700,1779564021702,328,1779564021689,1779564021689,delta,"0,0.05"
1779564021732,1779564021735,329,1779564021721,1779564021721,delta,"0,0.05"
1779564021765,1779564021774,330,1779564021754,1779564021754,delta,"0,0.05"
1779564021800,1779564021826,331,1779564021789,1779564021789,delta,"0,0.05"
1779564021834,1779564021860,332,1779564021823,1779564021823,delta,"0,0.05"
1779564021868,1779564021898,333,1779564021857,1779564021857,delta,"0,0.05"
1779564021902,1779564021951,334,1779564021891,1779564021891,delta,"0,0.05"
1779564021937,1779564021951,335,1779564021925,1779564021925,delta,"0,0.05"
1779564021971,1779564021986,336,1779564021960,1779564021960,delta,"0,0.05"
1779564022005,1779564022026,337,1779564021994,1779564021994,delta,"0,0.05"
1779564022039,1779564022078,338,1779564022028,1779564022028,delta,"0,0.05"
1779564022074,1779564022078,339,1779564022063,1779564022063,delta,"0,0.05"
1779564022109,1779564022111,340,1779564022098,1779564022098,delta,"0,0.05"
1779564022153,1779564022202,341,1779564022142,1779564022142,delta,"0,0.05"
1779564022187,1779564022202,342,1779564022176,1779564022176,delta,"0,0.05"
1779564022229,1779564022235,343,1779564022218,1779564022218,delta,"0,0.05"
1779564022263,1779564022274,344,1779564022251,1779564022251,delta,"0,0.05"
1779564022297,1779564022326,345,1779564022285,1779564022285,delta,"0,0.05"
1779564022331,1779564022359,346,1779564022320,1779564022320,delta,"0,0.05"
1779564022365,1779564022398,347,1779564022354,1779564022354,delta,"0,0.05"
1779564022400,1779564022451,348,1779564022389,1779564022389,delta,"0,0.05"
1779564022434,1779564022451,349,1779564022422,1779564022422,delta,"0,0.05"
1779564022468,1779564022484,350,1779564022457,1779564022457,delta,"0,0.05"
1779564022503,1779564022523,351,1779564022491,1779564022491,delta,"0,0.05"
1779564022545,1779564022575,352,1779564022534,1779564022534,delta,"0,0.05"
1779564022584,1779564022609,353,1779564022573,1779564022573,delta,"0,0.05"
1779564022628,1779564022648,354,1779564022617,1779564022617,delta,"0,0.05"
1779564022663,1779564022700,355,1779564022652,1779564022652,delta,"0,0.05"
1779564022706,1779564022734,356,1779564022695,1779564022695,delta,"0,0.05"
1779564022739,1779564022773,357,1779564022728,1779564022728,delta,"0,0.05"
1779564022774,1779564022826,358,1779564022762,1779564022762,delta,"0,0.05"
1779564022807,1779564022826,359,1779564022796,1779564022796,delta,"0,0.05"
1779564022841,1779564022859,360,1779564022830,1779564022830,delta,"0,0.05"
1779564022875,1779564022898,361,1779564022864,1779564022864,delta,"0,0.05"
1779564022909,1779564022952,362,1779564022898,1779564022898,delta,"0,0.05"
1779564022944,1779564022952,363,1779564022933,1779564022933,delta,"0,0.05"
1779564022978,1779564022985,364,1779564022967,1779564022967,delta,"0,0.05"
1779564023013,1779564023024,365,1779564023002,1779564023002,delta,"0,0.05"
1779564023047,1779564023076,366,1779564023036,1779564023036,delta,"0,0.05"
1779564023081,1779564023110,367,1779564023070,1779564023070,delta,"0,0.05"
1779564023156,1779564023201,368,1779564023145,1779564023145,delta,"0,0.05"
1779564023160,1779564023201,369,1779564023149,1779564023149,delta,"0,0.05"
1779564023194,1779564023201,370,1779564023183,1779564023183,delta,"0,0.05"
1779564023269,1779564023274,371,1779564023258,1779564023258,delta,"0,0.05"
1779564023273,1779564023274,372,1779564023262,1779564023262,delta,"0,0.05"
1779564023306,1779564023327,373,1779564023295,1779564023295,delta,"0,0.05"
1779564023341,1779564023360,374,1779564023330,1779564023330,delta,"0,0.05"
1779564023375,1779564023399,375,1779564023364,1779564023364,delta,"0,0.05"
