t3_recv,tq_dequeue,cmd_seq,t0,t1,action_type,action_data
1779559391797,1779559391805,36,1779559391788,1779559391788,delta,"0,0.05"
1779559391831,1779559391859,37,1779559391822,1779559391822,delta,"0,0.05"
1779559391866,1779559391892,38,1779559391858,1779559391858,delta,"0,0.05"
1779559391901,1779559391930,39,1779559391892,1779559391892,delta,"0,0.05"
1779559391944,1779559391983,40,1779559391935,1779559391935,delta,"0,0.05"
1779559391977,1779559391983,41,1779559391968,1779559391968,delta,"0,0.05"
1779559392020,1779559392054,42,1779559392011,1779559392011,delta,"0,0.05"
1779559392053,1779559392054,43,1779559392044,1779559392044,delta,"0,0.05"
1779559392089,1779559392107,44,1779559392080,1779559392080,delta,"0,0.05"
1779559392128,1779559392140,45,1779559392119,1779559392119,delta,"0,0.05"
1779559392166,1779559392177,46,1779559392157,1779559392157,delta,"0,0.05"
1779559392205,1779559392232,47,1779559392197,1779559392197,delta,"0,0.05"
1779559392244,1779559392265,48,1779559392235,1779559392235,delta,"0,0.05"
1779559392282,1779559392303,49,1779559392273,1779559392273,delta,"0,0.05"
1779559392321,1779559392358,50,1779559392312,1779559392312,delta,"0,0.05"
1779559392356,1779559392358,51,1779559392346,1779559392346,delta,"0,0.05"
1779559392390,1779559392391,52,1779559392381,1779559392381,delta,"0,0.05"
1779559392466,1779559392483,53,1779559392457,1779559392457,delta,"0,0.05"
1779559392470,1779559392483,54,1779559392461,1779559392461,delta,"0,0.05"
1779559392505,1779559392516,55,1779559392496,1779559392496,delta,"0,0.05"
1779559392547,1779559392553,56,1779559392537,1779559392537,delta,"0,0.05"
1779559392579,1779559392607,57,1779559392570,1779559392570,delta,"0,0.05"
1779559392614,1779559392640,58,1779559392605,1779559392605,delta,"0,0.05"
1779559392648,1779559392678,59,1779559392640,1779559392640,delta,"0,0.05"
1779559392683,1779559392731,60,1779559392674,1779559392674,delta,"0,0.05"
1779559392718,1779559392731,61,1779559392709,1779559392709,delta,"0,0.05"
1779559392752,1779559392764,62,1779559392743,1779559392743,delta,"0,0.05"
1779559392786,1779559392803,63,1779559392777,1779559392777,delta,"0,0.05"
1779559392820,1779559392856,64,1779559392811,1779559392811,delta,"0,0.05"
1779559392855,1779559392856,65,1779559392846,1779559392846,delta,"0,0.05"
1779559392889,1779559392927,66,1779559392881,1779559392881,delta,"0,0.05"
1779559392924,1779559392927,67,1779559392915,1779559392915,delta,"0,0.05"
1779559392968,1779559392981,68,1779559392957,1779559392957,delta,"0,0.05"
1779559393000,1779559393015,69,1779559392990,1779559392990,delta,"0,0.05"
1779559393042,1779559393053,70,1779559393033,1779559393033,delta,"0,0.05"
1779559393074,1779559393107,71,1779559393066,1779559393066,delta,"0,0.05"
1779559393109,1779559393140,72,1779559393100,1779559393100,delta,"0,0.05"
1779559393143,1779559393178,73,1779559393135,1779559393135,delta,"0,0.05"
1779559393177,1779559393178,74,1779559393168,1779559393168,delta,"0,0.05"
1779559393212,1779559393232,75,1779559393203,1779559393203,delta,"0,0.05"
1779559393246,1779559393264,76,1779559393237,1779559393237,delta,"0,0.05"
1779559393281,1779559393302,77,1779559393272,1779559393272,delta,"0,0.05"
1779559393315,1779559393356,78,1779559393306,1779559393306,delta,"0,0.05"
1779559393349,1779559393356,79,1779559393340,1779559393340,delta,"0,0.05"
1779559393383,1779559393389,80,1779559393375,1779559393375,delta,"0,0.05"
1779559393428,1779559393483,81,1779559393419,1779559393419,delta,"0,0.05"
1779559393462,1779559393483,82,1779559393453,1779559393453,delta,"0,0.05"
1779559393495,1779559393516,83,1779559393486,1779559393486,delta,"0,0.05"
1779559393537,1779559393554,84,1779559393528,1779559393528,delta,"0,0.05"
1779559393570,1779559393608,85,1779559393561,1779559393561,delta,"0,0.05"
1779559393605,1779559393608,86,1779559393596,1779559393596,delta,"0,0.05"
1779559393639,1779559393641,87,1779559393630,1779559393630,delta,"0,0.05"
1779559393673,1779559393679,88,1779559393664,1779559393664,delta,"0,0.05"
1779559393708,1779559393733,89,1779559393698,1779559393698,delta,"0,0.05"
1779559393742,1779559393766,90,1779559393733,1779559393733,delta,"0,0.05"
1779559393775,1779559393804,91,1779559393767,1779559393767,delta,"0,0.05"
1779559393810,1779559393857,92,1779559393801,1779559393801,delta,"0,0.05"
1779559393845,1779559393857,93,1779559393836,1779559393836,delta,"0,0.05"
1779559393879,1779559393891,94,1779559393870,1779559393870,delta,"0,0.05"
1779559393915,1779559393929,95,1779559393905,1779559393905,delta,"0,0.05"
1779559393949,1779559393983,96,1779559393940,1779559393940,delta,"0,0.05"
1779559393991,1779559394016,97,1779559393982,1779559393982,delta,"0,0.05"
1779559394064,1779559394110,98,1779559394055,1779559394055,delta,"0,0.05"
1779559394067,1779559394110,99,1779559394058,1779559394058,delta,"0,0.05"
1779559394101,1779559394110,100,1779559394092,1779559394092,delta,"0,0.05"
1779559394135,1779559394144,101,1779559394126,1779559394126,delta,"0,0.05"
1779559394169,1779559394181,102,1779559394160,1779559394160,delta,"0,0.05"
1779559394206,1779559394235,103,1779559394196,1779559394196,delta,"0,0.05"
1779559394237,1779559394268,104,1779559394229,1779559394229,delta,"0,0.05"
1779559394272,1779559394305,105,1779559394263,1779559394263,delta,"0,0.05"
1779559394307,1779559394360,106,1779559394297,1779559394297,delta,"0,0.05"
1779559394340,1779559394360,107,1779559394331,1779559394331,delta,"0,0.05"
1779559394374,1779559394393,108,1779559394366,1779559394366,delta,"0,0.05"
1779559394409,1779559394432,109,1779559394400,1779559394400,delta,"0,0.05"
1779559394444,1779559394487,110,1779559394435,1779559394435,delta,"0,0.05"
1779559394479,1779559394487,111,1779559394470,1779559394470,delta,"0,0.05"
1779559394520,1779559394559,112,1779559394512,1779559394512,delta,"0,0.05"
1779559394595,1779559394613,113,1779559394586,1779559394586,delta,"0,0.05"
1779559394598,1779559394613,114,1779559394589,1779559394589,delta,"0,0.05"
1779559394632,1779559394646,115,1779559394623,1779559394623,delta,"0,0.05"
1779559394666,1779559394684,116,1779559394657,1779559394657,delta,"0,0.05"
1779559394700,1779559394738,117,1779559394691,1779559394691,delta,"0,0.05"
1779559394735,1779559394738,118,1779559394726,1779559394726,delta,"0,0.05"
1779559394770,1779559394771,119,1779559394760,1779559394760,delta,"0,0.05"
1779559394803,1779559394809,120,1779559394795,1779559394795,delta,"0,0.05"
1779559394838,1779559394863,121,1779559394828,1779559394828,delta,"0,0.05"
1779559394873,1779559394897,122,1779559394863,1779559394863,delta,"0,0.05"
1779559394906,1779559394936,123,1779559394897,1779559394897,delta,"0,0.05"
1779559394941,1779559394994,124,1779559394932,1779559394932,delta,"0,0.05"
1779559395017,1779559395028,125,1779559395008,1779559395008,delta,"0,0.05"
1779559395020,1779559395028,126,1779559395011,1779559395011,delta,"0,0.05"
1779559395055,1779559395066,127,1779559395046,1779559395046,delta,"0,0.05"
1779559395097,1779559395121,128,1779559395088,1779559395088,delta,"0,0.05"
1779559395130,1779559395154,129,1779559395121,1779559395121,delta,"0,0.05"
1779559395165,1779559395192,130,1779559395155,1779559395155,delta,"0,0.05"
1779559395198,1779559395246,131,1779559395189,1779559395189,delta,"0,0.05"
1779559395232,1779559395246,132,1779559395224,1779559395224,delta,"0,0.05"
1779559395267,1779559395279,133,1779559395258,1779559395258,delta,"0,0.05"
1779559395301,1779559395316,134,1779559395292,1779559395292,delta,"0,0.05"
1779559395336,1779559395369,135,1779559395327,1779559395327,delta,"0,0.05"
1779559395370,1779559395402,136,1779559395361,1779559395361,delta,"0,0.05"
1779559395404,1779559395440,137,1779559395395,1779559395395,delta,"0,0.05"
1779559395439,1779559395440,138,1779559395430,1779559395430,delta,"0,0.05"
1779559395475,1779559395494,139,1779559395465,1779559395465,delta,"0,0.05"
1779559395519,1779559395527,140,1779559395509,1779559395509,delta,"0,0.05"
1779559395552,1779559395565,141,1779559395543,1779559395543,delta,"0,0.05"
1779559395594,1779559395618,142,1779559395585,1779559395585,delta,"0,0.05"
1779559395627,1779559395651,143,1779559395618,1779559395618,delta,"0,0.05"
1779559395661,1779559395689,144,1779559395652,1779559395652,delta,"0,0.05"
1779559395696,1779559395742,145,1779559395687,1779559395687,delta,"0,0.05"
1779559395730,1779559395742,146,1779559395721,1779559395721,delta,"0,0.05"
1779559395765,1779559395775,147,1779559395756,1779559395756,delta,"0,0.05"
1779559395799,1779559395813,148,1779559395790,1779559395790,delta,"0,0.05"
1779559395834,1779559395866,149,1779559395825,1779559395825,delta,"0,0.05"
1779559395867,1779559395899,150,1779559395858,1779559395858,delta,"0,0.05"
1779559395901,1779559395937,151,1779559395893,1779559395893,delta,"0,0.05"
1779559395936,1779559395937,152,1779559395927,1779559395927,delta,"0,0.05"
1779559395972,1779559395990,153,1779559395963,1779559395963,delta,"0,0.05"
1779559396006,1779559396024,154,1779559395997,1779559395997,delta,"0,0.05"
1779559396048,1779559396062,155,1779559396039,1779559396039,delta,"0,0.05"
1779559396081,1779559396117,156,1779559396072,1779559396072,delta,"0,0.05"
1779559396123,1779559396152,157,1779559396114,1779559396114,delta,"0,0.05"
1779559396156,1779559396191,158,1779559396147,1779559396147,delta,"0,0.05"
1779559396191,1779559396191,159,1779559396181,1779559396181,delta,"0,0.05"
1779559396226,1779559396246,160,1779559396217,1779559396217,delta,"0,0.05"
1779559396260,1779559396279,161,1779559396251,1779559396251,delta,"0,0.05"
1779559396294,1779559396316,162,1779559396285,1779559396285,delta,"0,0.05"
1779559396328,1779559396370,163,1779559396319,1779559396319,delta,"0,0.05"
1779559396364,1779559396370,164,1779559396355,1779559396355,delta,"0,0.05"
1779559396398,1779559396403,165,1779559396388,1779559396388,delta,"0,0.05"
1779559396432,1779559396440,166,1779559396423,1779559396423,delta,"0,0.05"
1779559396466,1779559396494,167,1779559396458,1779559396458,delta,"0,0.05"
1779559396501,1779559396526,168,1779559396492,1779559396492,delta,"0,0.05"
1779559396537,1779559396564,169,1779559396528,1779559396528,delta,"0,0.05"
1779559396579,1779559396617,170,1779559396570,1779559396570,delta,"0,0.05"
1779559396611,1779559396617,171,1779559396603,1779559396603,delta,"0,0.05"
1779559396646,1779559396649,172,1779559396637,1779559396637,delta,"0,0.05"
1779559396681,1779559396687,173,1779559396672,1779559396672,delta,"0,0.05"
1779559396714,1779559396740,174,1779559396706,1779559396706,delta,"0,0.05"
1779559396749,1779559396774,175,1779559396740,1779559396740,delta,"0,0.05"
1779559396785,1779559396811,176,1779559396775,1779559396775,delta,"0,0.05"
1779559396818,1779559396865,177,1779559396809,1779559396809,delta,"0,0.05"
1779559396854,1779559396865,178,1779559396844,1779559396844,delta,"0,0.05"
1779559396887,1779559396898,179,1779559396878,1779559396878,delta,"0,0.05"
1779559396921,1779559396938,180,1779559396913,1779559396913,delta,"0,0.05"
1779559396956,1779559396992,181,1779559396947,1779559396947,delta,"0,0.05"
1779559396991,1779559396992,182,1779559396982,1779559396982,delta,"0,0.05"
1779559397026,1779559397063,183,1779559397017,1779559397017,delta,"0,0.05"
1779559397068,1779559397118,184,1779559397059,1779559397059,delta,"0,0.05"
1779559397102,1779559397118,185,1779559397092,1779559397092,delta,"0,0.05"
1779559397145,1779559397151,186,1779559397135,1779559397135,delta,"0,0.05"
1779559397177,1779559397188,187,1779559397168,1779559397168,delta,"0,0.05"
1779559397213,1779559397242,188,1779559397203,1779559397203,delta,"0,0.05"
1779559397247,1779559397276,189,1779559397237,1779559397237,delta,"0,0.05"
1779559397281,1779559397315,190,1779559397272,1779559397272,delta,"0,0.05"
1779559397316,1779559397368,191,1779559397307,1779559397307,delta,"0,0.05"
1779559397349,1779559397368,192,1779559397340,1779559397340,delta,"0,0.05"
1779559397384,1779559397402,193,1779559397375,1779559397375,delta,"0,0.05"
1779559397418,1779559397440,194,1779559397409,1779559397409,delta,"0,0.05"
1779559397453,1779559397494,195,1779559397444,1779559397444,delta,"0,0.05"
1779559397487,1779559397494,196,1779559397478,1779559397478,delta,"0,0.05"
1779559397522,1779559397527,197,1779559397513,1779559397513,delta,"0,0.05"
1779559397558,1779559397565,198,1779559397548,1779559397548,delta,"0,0.05"
1779559397600,1779559397622,199,1779559397591,1779559397591,delta,"0,0.05"
1779559397673,1779559397695,200,1779559397665,1779559397665,delta,"0,0.05"
1779559397677,1779559397695,201,1779559397668,1779559397668,delta,"0,0.05"
1779559397711,1779559397752,202,1779559397701,1779559397701,delta,"0,0.05"
1779559397745,1779559397752,203,1779559397736,1779559397736,delta,"0,0.05"
1779559397779,1779559397785,204,1779559397770,1779559397770,delta,"0,0.05"
1779559397814,1779559397825,205,1779559397805,1779559397805,delta,"0,0.05"
1779559397849,1779559397878,206,1779559397840,1779559397840,delta,"0,0.05"
1779559397882,1779559397911,207,1779559397874,1779559397874,delta,"0,0.05"
1779559397917,1779559397949,208,1779559397907,1779559397907,delta,"0,0.05"
1779559397951,1779559398004,209,1779559397942,1779559397942,delta,"0,0.05"
1779559397985,1779559398004,210,1779559397976,1779559397976,delta,"0,0.05"
1779559398020,1779559398038,211,1779559398011,1779559398011,delta,"0,0.05"
1779559398063,1779559398076,212,1779559398054,1779559398054,delta,"0,0.05"
1779559398097,1779559398130,213,1779559398088,1779559398088,delta,"0,0.05"
1779559398139,1779559398163,214,1779559398129,1779559398129,delta,"0,0.05"
1779559398172,1779559398206,215,1779559398163,1779559398163,delta,"0,0.05"
1779559398207,1779559398263,216,1779559398196,1779559398196,delta,"0,0.05"
1779559398240,1779559398263,217,1779559398231,1779559398231,delta,"0,0.05"
1779559398274,1779559398296,218,1779559398266,1779559398266,delta,"0,0.05"
1779559398309,1779559398334,219,1779559398300,1779559398300,delta,"0,0.05"
1779559398343,1779559398387,220,1779559398334,1779559398334,delta,"0,0.05"
1779559398377,1779559398387,221,1779559398368,1779559398368,delta,"0,0.05"
1779559398412,1779559398419,222,1779559398403,1779559398403,delta,"0,0.05"
1779559398446,1779559398457,223,1779559398437,1779559398437,delta,"0,0.05"
1779559398480,1779559398510,224,1779559398471,1779559398471,delta,"0,0.05"
1779559398515,1779559398544,225,1779559398506,1779559398506,delta,"0,0.05"
1779559398549,1779559398582,226,1779559398540,1779559398540,delta,"0,0.05"
1779559398593,1779559398636,227,1779559398584,1779559398584,delta,"0,0.05"
1779559398625,1779559398636,228,1779559398616,1779559398616,delta,"0,0.05"
1779559398669,1779559398670,229,1779559398659,1779559398659,delta,"0,0.05"
1779559398701,1779559398708,230,1779559398691,1779559398691,delta,"0,0.05"
1779559398735,1779559398761,231,1779559398726,1779559398726,delta,"0,0.05"
1779559398769,1779559398794,232,1779559398760,1779559398760,delta,"0,0.05"
1779559398804,1779559398832,233,1779559398794,1779559398794,delta,"0,0.05"
1779559398837,1779559398884,234,1779559398828,1779559398828,delta,"0,0.05"
1779559398871,1779559398884,235,1779559398862,1779559398862,delta,"0,0.05"
1779559398906,1779559398918,236,1779559398897,1779559398897,delta,"0,0.05"
1779559398940,1779559398957,237,1779559398931,1779559398931,delta,"0,0.05"
1779559398974,1779559399011,238,1779559398965,1779559398965,delta,"0,0.05"
1779559399008,1779559399011,239,1779559398999,1779559398999,delta,"0,0.05"
1779559399043,1779559399043,240,1779559399034,1779559399034,delta,"0,0.05"
1779559399077,1779559399081,241,1779559399069,1779559399069,delta,"0,0.05"
1779559399121,1779559399134,242,1779559399112,1779559399112,delta,"0,0.05"
1779559399155,1779559399167,243,1779559399145,1779559399145,delta,"0,0.05"
1779559399196,1779559399205,244,1779559399187,1779559399187,delta,"0,0.05"
1779559399229,1779559399258,245,1779559399220,1779559399220,delta,"0,0.05"
1779559399263,1779559399291,246,1779559399254,1779559399254,delta,"0,0.05"
1779559399297,1779559399331,247,1779559399288,1779559399288,delta,"0,0.05"
1779559399332,1779559399384,248,1779559399323,1779559399323,delta,"0,0.05"
1779559399365,1779559399384,249,1779559399357,1779559399357,delta,"0,0.05"
1779559399400,1779559399417,250,1779559399391,1779559399391,delta,"0,0.05"
1779559399436,1779559399454,251,1779559399426,1779559399426,delta,"0,0.05"
1779559399469,1779559399509,252,1779559399460,1779559399460,delta,"0,0.05"
1779559399503,1779559399509,253,1779559399494,1779559399494,delta,"0,0.05"
1779559399538,1779559399541,254,1779559399529,1779559399529,delta,"0,0.05"
1779559399573,1779559399580,255,1779559399564,1779559399564,delta,"0,0.05"
1779559399615,1779559399634,256,1779559399606,1779559399606,delta,"0,0.05"
1779559399690,1779559399705,257,1779559399681,1779559399681,delta,"0,0.05"
1779559399693,1779559399705,258,1779559399685,1779559399685,delta,"0,0.05"
1779559399728,1779559399759,259,1779559399718,1779559399718,delta,"0,0.05"
1779559399762,1779559399793,260,1779559399753,1779559399753,delta,"0,0.05"
1779559399796,1779559399831,261,1779559399787,1779559399787,delta,"0,0.05"
1779559399830,1779559399831,262,1779559399821,1779559399821,delta,"0,0.05"
1779559399865,1779559399886,263,1779559399856,1779559399856,delta,"0,0.05"
1779559399899,1779559399921,264,1779559399890,1779559399890,delta,"0,0.05"
1779559399934,1779559399959,265,1779559399925,1779559399925,delta,"0,0.05"
1779559399967,1779559400013,266,1779559399959,1779559399959,delta,"0,0.05"
1779559400002,1779559400013,267,1779559399993,1779559399993,delta,"0,0.05"
1779559400036,1779559400046,268,1779559400027,1779559400027,delta,"0,0.05"
1779559400071,1779559400085,269,1779559400062,1779559400062,delta,"0,0.05"
1779559400107,1779559400138,270,1779559400097,1779559400097,delta,"0,0.05"
1779559400149,1779559400171,271,1779559400140,1779559400140,delta,"0,0.05"
1779559400223,1779559400264,272,1779559400214,1779559400214,delta,"0,0.05"
1779559400227,1779559400264,273,1779559400219,1779559400219,delta,"0,0.05"
1779559400262,1779559400264,274,1779559400253,1779559400253,delta,"0,0.05"
1779559400296,1779559400298,275,1779559400287,1779559400287,delta,"0,0.05"
1779559400331,1779559400336,276,1779559400322,1779559400322,delta,"0,0.05"
1779559400365,1779559400390,277,1779559400356,1779559400356,delta,"0,0.05"
1779559400399,1779559400423,278,1779559400391,1779559400391,delta,"0,0.05"
1779559400434,1779559400461,279,1779559400425,1779559400425,delta,"0,0.05"
1779559400468,1779559400516,280,1779559400459,1779559400459,delta,"0,0.05"
1779559400506,1779559400516,281,1779559400494,1779559400494,delta,"0,0.05"
1779559400536,1779559400550,282,1779559400528,1779559400528,delta,"0,0.05"
1779559400572,1779559400588,283,1779559400563,1779559400563,delta,"0,0.05"
1779559400647,1779559400675,284,1779559400639,1779559400639,delta,"0,0.05"
1779559400652,1779559400675,285,1779559400643,1779559400643,delta,"0,0.05"
1779559400686,1779559400714,286,1779559400677,1779559400677,delta,"0,0.05"
1779559400727,1779559400769,287,1779559400719,1779559400719,delta,"0,0.05"
1779559400761,1779559400769,288,1779559400752,1779559400752,delta,"0,0.05"
1779559400796,1779559400801,289,1779559400787,1779559400787,delta,"0,0.05"
1779559400830,1779559400839,290,1779559400821,1779559400821,delta,"0,0.05"
1779559400865,1779559400893,291,1779559400856,1779559400856,delta,"0,0.05"
1779559400899,1779559400926,292,1779559400890,1779559400890,delta,"0,0.05"
1779559400934,1779559400964,293,1779559400925,1779559400925,delta,"0,0.05"
1779559400967,1779559401019,294,1779559400959,1779559400959,delta,"0,0.05"
1779559401003,1779559401019,295,1779559400993,1779559400993,delta,"0,0.05"
1779559401037,1779559401055,296,1779559401028,1779559401028,delta,"0,0.05"
1779559401071,1779559401093,297,1779559401062,1779559401062,delta,"0,0.05"
1779559401106,1779559401147,298,1779559401097,1779559401097,delta,"0,0.05"
1779559401182,1779559401219,299,1779559401173,1779559401173,delta,"0,0.05"
1779559401186,1779559401219,300,1779559401177,1779559401177,delta,"0,0.05"
1779559401220,1779559401272,301,1779559401211,1779559401211,delta,"0,0.05"
1779559401270,1779559401272,302,1779559401260,1779559401260,delta,"0,0.05"
1779559401296,1779559401305,303,1779559401287,1779559401287,delta,"0,0.05"
1779559401330,1779559401343,304,1779559401321,1779559401321,delta,"0,0.05"
1779559401365,1779559401397,305,1779559401356,1779559401356,delta,"0,0.05"
1779559401398,1779559401431,306,1779559401389,1779559401389,delta,"0,0.05"
1779559401433,1779559401469,307,1779559401424,1779559401424,delta,"0,0.05"
1779559401467,1779559401469,308,1779559401458,1779559401458,delta,"0,0.05"
1779559401501,1779559401523,309,1779559401493,1779559401493,delta,"0,0.05"
1779559401536,1779559401555,310,1779559401527,1779559401527,delta,"0,0.05"
1779559401570,1779559401593,311,1779559401561,1779559401561,delta,"0,0.05"
1779559401605,1779559401648,312,1779559401596,1779559401596,delta,"0,0.05"
1779559401641,1779559401648,313,1779559401632,1779559401632,delta,"0,0.05"
1779559401683,1779559401720,314,1779559401674,1779559401674,delta,"0,0.05"
1779559401716,1779559401720,315,1779559401707,1779559401707,delta,"0,0.05"
1779559401758,1779559401775,316,1779559401749,1779559401749,delta,"0,0.05"
1779559401792,1779559401809,317,1779559401783,1779559401783,delta,"0,0.05"
1779559401825,1779559401847,318,1779559401816,1779559401816,delta,"0,0.05"
1779559401860,1779559401901,319,1779559401851,1779559401851,delta,"0,0.05"
1779559401895,1779559401901,320,1779559401886,1779559401886,delta,"0,0.05"
1779559401929,1779559401934,321,1779559401920,1779559401920,delta,"0,0.05"
1779559401963,1779559401972,322,1779559401955,1779559401955,delta,"0,0.05"
1779559401997,1779559402026,323,1779559401989,1779559401989,delta,"0,0.05"
1779559402033,1779559402060,324,1779559402024,1779559402024,delta,"0,0.05"
1779559402066,1779559402098,325,1779559402057,1779559402057,delta,"0,0.05"
1779559402106,1779559402153,326,1779559402096,1779559402096,delta,"0,0.05"
1779559402144,1779559402153,327,1779559402134,1779559402134,delta,"0,0.05"
1779559402187,1779559402188,328,1779559402177,1779559402177,delta,"0,0.05"
1779559402264,1779559402280,329,1779559402255,1779559402255,delta,"0,0.05"
1779559402268,1779559402281,330,1779559402258,1779559402258,delta,"0,0.05"
1779559402305,1779559402313,331,1779559402296,1779559402296,delta,"0,0.05"
1779559402339,1779559402351,332,1779559402330,1779559402330,delta,"0,0.05"
1779559402373,1779559402406,333,1779559402364,1779559402364,delta,"0,0.05"
1779559402407,1779559402439,334,1779559402398,1779559402398,delta,"0,0.05"
1779559402442,1779559402477,335,1779559402433,1779559402433,delta,"0,0.05"
1779559402476,1779559402477,336,1779559402467,1779559402467,delta,"0,0.05"
1779559402510,1779559402531,337,1779559402502,1779559402502,delta,"0,0.05"
1779559402545,1779559402565,338,1779559402536,1779559402536,delta,"0,0.05"
1779559402579,1779559402604,339,1779559402570,1779559402570,delta,"0,0.05"
1779559402614,1779559402658,340,1779559402605,1779559402605,delta,"0,0.05"
1779559402690,1779559402692,341,1779559402680,1779559402680,delta,"0,0.05"
1779559402693,1779559402731,342,1779559402684,1779559402684,delta,"0,0.05"
1779559402727,1779559402736,343,1779559402718,1779559402718,delta,"0,0.05"
1779559402770,1779559402785,344,1779559402761,1779559402761,delta,"0,0.05"
1779559402803,1779559402818,345,1779559402794,1779559402794,delta,"0,0.05"
1779559402837,1779559402856,346,1779559402828,1779559402828,delta,"0,0.05"
1779559402873,1779559402909,347,1779559402863,1779559402863,delta,"0,0.05"
1779559402906,1779559402909,348,1779559402897,1779559402897,delta,"0,0.05"
1779559402940,1779559402942,349,1779559402931,1779559402931,delta,"0,0.05"
1779559402974,1779559402980,350,1779559402965,1779559402965,delta,"0,0.05"
1779559403008,1779559403034,351,1779559402999,1779559402999,delta,"0,0.05"
1779559403043,1779559403067,352,1779559403034,1779559403034,delta,"0,0.05"
1779559403077,1779559403104,353,1779559403068,1779559403068,delta,"0,0.05"
1779559403111,1779559403158,354,1779559403102,1779559403102,delta,"0,0.05"
1779559403146,1779559403158,355,1779559403137,1779559403137,delta,"0,0.05"
1779559403222,1779559403230,356,1779559403213,1779559403213,delta,"0,0.05"
1779559403226,1779559403230,357,1779559403217,1779559403217,delta,"0,0.05"
1779559403259,1779559403284,358,1779559403250,1779559403250,delta,"0,0.05"
1779559403301,1779559403318,359,1779559403293,1779559403293,delta,"0,0.05"
1779559403335,1779559403356,360,1779559403325,1779559403325,delta,"0,0.05"
1779559403369,1779559403410,361,1779559403360,1779559403360,delta,"0,0.05"
1779559403403,1779559403410,362,1779559403394,1779559403394,delta,"0,0.05"
1779559403438,1779559403443,363,1779559403429,1779559403429,delta,"0,0.05"
1779559403472,1779559403482,364,1779559403463,1779559403463,delta,"0,0.05"
1779559403506,1779559403536,365,1779559403497,1779559403497,delta,"0,0.05"
1779559403541,1779559403569,366,1779559403531,1779559403531,delta,"0,0.05"
1779559403574,1779559403607,367,1779559403565,1779559403565,delta,"0,0.05"
1779559403609,1779559403661,368,1779559403600,1779559403600,delta,"0,0.05"
1779559403643,1779559403661,369,1779559403634,1779559403634,delta,"0,0.05"
1779559403678,1779559403695,370,1779559403669,1779559403669,delta,"0,0.05"
1779559403722,1779559403734,371,1779559403713,1779559403713,delta,"0,0.05"
1779559403763,1779559403787,372,1779559403754,1779559403754,delta,"0,0.05"
1779559403805,1779559403822,373,1779559403796,1779559403796,delta,"0,0.05"
1779559403839,1779559403860,374,1779559403829,1779559403829,delta,"0,0.05"
1779559403872,1779559403913,375,1779559403863,1779559403863,delta,"0,0.05"
